전용면적,층,연도1,건축년도1,지역코드_2자리_11,지역코드_2자리_26,지역코드_2자리_27,지역코드_2자리_28,지역코드_2자리_41,지역코드_2자리_43,지역코드_2자리_44,지역코드_2자리_45,지역코드_2자리_46,지역코드_2자리_47,법정동1_기타동,거래금액1
59.982,2,62,54,0,0,0,0,0,0,1,0,0,0,1,10.021315031649332
84.97,10,62,48,0,0,0,0,1,0,0,0,0,0,1,10.34177474101152
84.97,11,59,42,1,0,0,0,0,0,0,0,0,0,1,10.849356503939038
84.9795,10,59,50,0,0,0,0,0,0,0,0,0,0,1,10.428245666832275
59.88,5,55,26,0,0,0,0,0,0,0,0,0,0,1,9.1902397
76.15,1,60,30,0,0,0,0,1,0,0,0,0,0,0,10.736418414365374
128.295,12,60,46,0,0,0,0,1,0,0,0,0,0,0,10.66897865021924
59.97,21,62,34,0,0,0,0,0,0,0,0,0,0,0,10.081675578048475
58.74,1,57,27,0,0,0,0,0,0,0,0,1,0,0,8.732465848349879
84.7501,4,60,54,0,0,0,0,0,0,0,1,0,0,1,10.32551474894327
84.9867,18,59,56,0,0,0,0,0,0,1,0,0,0,1,10.090008612393838
84.35,12,58,51,0,0,0,1,0,0,0,0,0,0,0,10.31231367277647
134.703,18,56,42,0,0,0,0,1,0,0,0,0,0,0,10.87806606028079
84.51,1,55,51,1,0,0,0,0,0,0,0,0,0,0,10.53212287826962
12.617,7,63,54,0,0,0,0,1,0,0,0,0,0,1,8.936035096566041
59.9584,15,62,40,0,0,0,0,0,0,0,0,0,0,0,9.581972891547895
59.92,12,55,43,1,0,0,0,0,0,0,0,0,0,1,10.815790343132422
48.6,1,62,23,0,0,0,0,0,0,0,0,1,0,1,9.305741456739437
59.98,12,59,37,0,0,0,0,1,0,0,0,0,0,0,10.404293143019792
84.81,16,55,34,1,0,0,0,0,0,0,0,0,0,1,10.505094936455558
84.964,10,59,49,0,0,0,0,0,0,0,0,1,0,0,10.132652936168832
84.93,9,56,34,0,0,0,0,0,0,0,0,0,0,0,10.106469212026385
71.89,4,60,31,0,0,0,0,0,0,0,0,0,0,1,8.507344855361422
84.97,15,60,38,0,0,0,0,0,0,0,0,0,1,1,9.942756341456828
84.97,6,60,43,0,0,0,0,0,0,0,0,0,0,1,9.903537551
14.8422,9,62,53,0,0,0,0,0,0,0,0,0,0,0,8.517393171418904
59.788,3,55,45,1,0,0,0,0,0,0,0,0,0,1,10.584081267024454
84.96,10,55,46,0,0,0,0,1,0,0,0,0,0,0,10.778977123006351
114.83,7,57,39,1,0,0,0,0,0,0,0,0,0,1,10.968215530759236
59.76,2,62,28,0,0,0,0,0,0,0,0,0,0,1,10.448743588106623
40.05,1,56,27,0,0,0,0,1,0,0,0,0,0,0,9.287394001418471
84.72,17,58,33,0,0,0,0,1,0,0,0,0,0,0,10.703266939811954
84.97,10,59,32,0,0,0,0,0,0,0,0,0,0,0,10.043292972227004
84.753,4,60,51,0,0,0,0,1,0,0,0,0,0,0,10.401258331428318
32.76,12,61,41,1,0,0,0,0,0,0,0,0,0,1,10.950824090522444
117.5193,4,56,51,0,0,0,0,1,0,0,0,0,0,1,11.719947764402807
59.4313,19,60,55,0,0,0,0,1,0,0,0,0,0,0,10.91328684226798
84.9841,2,60,43,0,0,0,0,0,0,0,0,0,0,1,9.985113621416073
59.71,6,59,40,0,0,0,0,0,0,0,0,0,0,1,9.546884034617923
84.401,5,60,47,0,0,0,0,0,0,0,0,0,0,1,10.12667110305036
59.94,5,57,31,0,0,1,0,0,0,0,0,0,0,1,9.024131268455037
59.86,11,55,40,0,0,0,0,0,1,0,0,0,0,1,8.913415718
99.61,2,60,43,0,0,0,0,1,0,0,0,0,0,1,10.864770770329113
134.9903,4,59,40,0,0,1,0,0,0,0,0,0,0,1,10.53876724439254
47.382,13,56,42,0,0,0,0,0,0,0,0,0,0,1,9.425532393502772
39.97,1,60,39,0,0,0,0,0,0,1,0,0,0,1,8.476579508530941
59.76,5,60,36,0,1,0,0,0,0,0,0,0,0,1,10.154285180632154
84.5402,23,60,56,0,0,1,0,0,0,0,0,0,0,1,10.929547069355774
84.92,8,63,58,0,0,0,0,1,0,0,0,0,0,1,10.896757843893464
84.75,1,59,44,0,0,0,0,1,0,0,0,0,0,1,9.595670797663969
49.69,12,55,36,0,0,0,0,0,0,0,0,0,0,0,9.210440366976515
128.04,10,55,32,0,0,0,0,1,0,0,0,0,0,1,11.14187628
84.757,15,59,54,0,0,0,0,0,0,0,0,0,0,1,10.819798284210286
59.899,9,59,54,0,0,0,0,0,0,1,0,0,0,1,9.655090294
59.86,13,60,46,0,0,0,0,0,1,0,0,0,0,1,9.554000996
59.85,12,55,51,0,0,0,0,1,0,0,0,0,0,0,10.085850775128716
84.99,2,60,44,0,0,0,0,1,0,0,0,0,0,1,10.239995502805316
84.9,11,60,47,0,0,0,0,1,0,0,0,0,0,1,10.460270761075147
78.062,5,56,53,0,1,0,0,0,0,0,0,0,0,1,10.30229722897745
84.9592,8,60,56,0,0,1,0,0,0,0,0,0,0,1,10.278527816830314
84.84,22,60,38,0,0,0,0,0,0,0,0,0,0,1,9.792611856190192
84.9975,19,58,56,0,0,0,0,1,0,0,0,0,0,0,10.732061203925053
59.88,8,56,36,0,0,0,0,1,0,0,0,0,0,0,9.952325334619427
126.88,2,57,47,0,0,0,0,1,0,0,0,0,0,0,10.505094936455558
59.99,3,63,39,0,0,0,0,1,0,0,0,0,0,0,10.021315031649332
99.63,11,55,40,0,0,0,0,0,0,0,1,0,0,0,10.036750159040896
45.57,11,56,56,0,1,0,0,0,0,0,0,0,0,1,9.888424674859085
84.76,4,57,24,1,0,0,0,0,0,0,0,0,0,1,11.110969193687714
84.8354,5,58,45,0,0,0,0,0,0,0,0,0,0,1,9.642187721358466
142.3148,12,59,47,0,0,0,0,0,0,0,1,0,0,1,11.356283350762888
73.37,20,62,33,0,0,0,0,0,0,0,0,0,0,0,9.384377709
116.817,18,62,42,0,1,0,0,0,0,0,0,0,0,0,11.112462823634855
84.9995,12,60,45,0,0,0,0,1,0,0,0,0,0,1,10.122663242288953
72.2112,22,63,61,0,0,0,1,0,0,0,0,0,0,1,10.887455624298198
59.76,9,58,35,0,0,0,1,0,0,0,0,0,0,0,10.211009016314163
59.9,5,56,37,0,0,1,0,0,0,0,0,0,0,1,9.711176264112805
74.8844,4,60,45,0,0,0,0,1,0,0,0,0,0,0,9.726213236963687
43.71,6,56,17,0,1,0,0,0,0,0,0,0,0,1,10.307317991967832
30.21,3,57,27,0,0,0,0,0,0,0,1,0,0,0,8.250881145
137.13,1,56,32,0,0,0,0,0,0,0,1,0,0,1,9.680406499268877
59.4,12,55,37,0,0,0,0,0,0,0,0,0,1,1,9.012011377036412
83.8726,12,56,47,0,0,0,1,0,0,0,0,0,0,0,10.389026137075234
84.9981,22,59,41,0,0,0,0,1,0,0,0,0,0,1,10.545367754151744
125.25,2,57,49,0,0,0,0,0,0,1,0,0,0,1,10.471666571132038
59.987,1,55,44,0,0,0,0,0,0,1,0,0,0,1,8.94910547
59.9255,3,58,39,0,0,0,0,0,1,0,0,0,0,0,9.648659816955297
84.95,18,62,46,0,0,0,0,0,0,0,0,0,0,0,11.119897691565695
84.915,13,56,41,0,1,0,0,0,0,0,0,0,0,0,9.746892220313054
84.961,2,58,46,1,0,0,0,0,0,0,0,0,0,1,10.757924157061597
84.96,27,57,46,1,0,0,0,0,0,0,0,0,0,0,11.407576060361786
84.9769,10,60,45,0,0,0,0,0,0,1,0,0,0,1,9.998843186
84.9873,7,56,41,0,0,0,0,0,0,0,0,0,0,1,10.32551474894327
80.8839,10,55,43,0,0,0,0,0,0,0,0,0,0,0,9.878221025
35.145,4,56,20,0,0,0,0,0,0,0,0,0,1,0,8.343077871169383
59.9379,21,63,61,0,0,0,0,1,0,0,0,0,0,0,10.950824090522444
84.99,2,56,29,0,1,0,0,0,0,0,0,0,0,1,9.878221025
59.97,7,55,36,0,0,0,1,0,0,0,0,0,0,0,10.043292972227004
84.66,2,59,41,0,0,0,0,0,0,0,0,0,0,0,10.25769445336048
32.58,14,55,44,0,1,0,0,0,0,0,0,0,0,1,8.881975184248867
59.7294,5,60,57,0,0,0,0,1,0,0,0,0,0,0,10.510559281627843
158.8408,12,55,51,0,1,0,0,0,0,0,0,0,0,1,11.156264806643742
84.9612,2,56,54,0,0,0,0,0,1,0,0,0,0,1,9.648659816955297
65.5173,11,59,54,0,0,0,0,0,0,0,0,0,0,1,10.292179440058462
84.19,1,57,36,0,0,0,0,1,0,0,0,0,0,0,9.792611856190192
84.94,15,60,54,0,0,0,0,1,0,0,0,0,0,0,10.06607397975588
47.7,2,59,41,1,0,0,0,0,0,0,0,0,0,0,11.156264806643742
70.81,12,60,23,1,0,0,0,0,0,0,0,0,0,0,10.959557617938565
75.7546,21,56,46,0,0,1,0,0,0,0,0,0,0,1,10.173552856959745
63.24,2,60,25,0,0,0,0,0,0,0,1,0,0,0,9.210440366976515
49.98,9,62,34,0,0,0,0,0,0,0,0,0,0,0,9.903537551
49.62,3,63,38,0,0,0,0,0,0,0,1,0,0,1,8.412054873292933
44.32,3,59,22,0,0,0,0,0,0,0,0,1,0,0,8.888894669371593
59.87,3,60,30,1,0,0,0,0,0,0,0,0,0,0,10.714439990727769
84.38,8,55,53,0,0,0,0,1,0,0,0,0,0,1,10.463131911491969
59.4,9,55,32,0,0,0,0,0,0,0,0,0,0,1,8.895766604056085
84.78,11,60,31,0,0,0,0,0,0,0,0,0,0,1,8.987321812850125
101.48,24,55,39,1,0,0,0,0,0,0,0,0,0,1,10.92415631759022
84.96,16,62,32,0,1,0,0,0,0,0,0,0,0,1,10.58154648
71.81,9,59,38,0,0,0,0,0,0,1,0,0,0,1,9.350189267
50.78,1,58,21,0,0,1,0,0,0,0,0,0,0,0,9.602450025
59.12,5,62,29,0,0,0,0,0,0,0,0,0,0,0,10.085850775128716
84.991,25,60,58,0,0,0,0,1,0,0,0,0,0,1,10.714439990727769
124.816,27,60,50,0,0,0,0,0,1,0,0,0,0,0,11.002116507732016
71.7,12,59,30,0,0,0,0,0,0,1,0,0,0,0,9.210440366976515
63.4333,18,55,44,0,1,0,0,0,0,0,0,0,0,0,9.852246888342531
51.1583,7,59,58,0,0,0,0,0,0,0,0,1,0,1,9.510519035757246
32.43,3,60,28,0,0,0,0,0,0,0,0,1,0,1,9.282754052485227
59.76,12,57,37,0,0,0,0,0,0,0,0,0,1,1,8.942591637231851
134.81,3,60,39,0,0,0,0,1,0,0,0,0,0,0,10.91328684226798
58.84,2,59,15,1,0,0,0,0,0,0,0,0,0,1,10.339514196226636
58.65,14,59,34,0,1,0,0,0,0,0,0,0,0,0,9.392745259
84.931,10,57,46,0,0,0,0,0,0,1,0,0,0,1,9.841665338892785
60.0,8,61,32,0,0,0,1,0,0,0,0,0,0,0,9.862717639992916
64.79,9,57,29,1,0,0,0,0,0,0,0,0,0,0,10.819798284210286
80.4587,6,60,41,0,0,0,0,0,0,0,0,0,0,1,9.332646496360152
99.84,1,56,32,0,0,0,0,0,0,0,0,0,0,1,10.118639253920785
47.81,6,55,42,1,0,0,0,0,0,0,0,0,0,1,10.098272780745283
84.5923,8,62,45,0,0,0,0,0,0,0,1,0,0,1,10.389026137075234
59.75,12,60,47,0,0,0,0,1,0,0,0,0,0,1,10.348205424565991
56.58,14,60,32,0,0,0,0,1,0,0,0,0,0,0,10.173552856959745
84.66,7,60,58,0,0,0,0,0,0,0,1,0,0,1,10.247112717290388
84.99,12,55,38,0,0,0,0,0,0,0,0,0,0,1,9.510519035757246
84.916,9,60,43,0,0,0,0,1,0,0,0,0,0,0,10.65728288404746
47.79,5,59,29,0,0,0,1,0,0,0,0,0,0,1,9.433563920090563
84.99,12,59,42,0,0,0,0,1,0,0,0,0,0,0,9.961803629358965
59.94,15,62,35,0,0,0,0,0,0,0,0,0,1,1,9.127067453
77.43,18,55,34,0,0,0,0,0,0,0,0,0,0,1,9.433563920090563
49.94,10,57,31,1,0,0,0,0,0,0,0,0,0,1,10.203629181337648
53.82,12,56,27,1,0,0,0,0,0,0,0,0,0,0,10.859018228147889
84.9366,23,57,49,0,0,0,0,0,0,0,0,0,0,1,10.494075844768336
143.57,18,59,49,0,0,0,0,1,0,0,0,0,0,1,10.57134257
84.58,6,56,35,0,0,0,0,1,0,0,0,0,0,1,9.980494888896912
59.64,1,62,31,0,0,0,0,0,0,0,0,0,0,1,9.093918908958932
84.63,3,56,52,0,0,0,0,1,0,0,0,0,0,1,11.112462823634855
84.98,20,58,48,1,0,0,0,0,0,0,0,0,0,1,11.289794413577894
59.1074,2,55,42,0,0,0,0,0,0,0,0,0,0,1,9.711176264112805
84.96,8,62,27,0,0,0,1,0,0,0,0,0,0,0,10.714439990727769
84.99,5,57,46,0,0,0,0,1,0,0,0,0,0,0,10.477316144080852
59.9912,20,62,58,0,0,0,0,1,0,0,0,0,0,1,11.002116507732016
59.5,9,58,54,1,0,0,0,0,0,0,0,0,0,1,10.778977123006351
84.9,13,59,48,1,0,0,0,0,0,0,0,0,0,0,11.88793824
102.817,8,60,47,0,0,0,0,1,0,0,0,0,0,0,10.428245666832275
84.982,15,58,44,0,0,0,0,1,0,0,0,0,0,1,10.05195066017375
18.69,5,58,54,0,0,0,0,1,0,0,0,0,0,0,9.065430200180376
59.96,3,55,37,0,0,0,1,0,0,0,0,0,0,0,9.770013301136158
39.74,11,55,36,0,0,0,0,0,0,0,0,1,0,0,8.682877107057168
59.95,19,58,37,0,0,1,0,0,0,0,0,0,0,1,9.830970622
84.9824,6,60,56,0,0,0,0,0,1,0,0,0,0,1,9.862717639992916
39.91,5,63,55,0,0,0,0,1,0,0,0,0,0,1,10.367253014814716
59.85,13,55,34,0,0,0,0,0,0,1,0,0,0,1,9.578518895
84.98,15,63,33,0,0,1,0,0,0,0,0,0,0,1,9.787009914477434
49.85,11,60,40,0,0,0,0,0,0,1,0,0,0,1,9.036106025364846
39.6572,10,60,56,0,0,0,0,0,0,0,0,0,0,0,9.392745259
58.32,4,57,37,0,0,0,0,0,0,1,0,0,0,1,8.968396191198256
51.49,9,59,42,0,0,0,0,0,1,0,0,0,0,1,9.159152335
57.016,27,56,53,0,0,0,1,0,0,0,0,0,0,0,9.987369037
84.73,26,58,49,0,0,0,0,0,0,1,0,0,0,1,10.106469212026385
59.503,12,60,56,0,0,0,0,0,0,0,1,0,0,1,9.825580063659602
84.93,9,55,44,0,0,0,0,1,0,0,0,0,0,1,10.36410350510914
84.6,5,57,25,0,0,0,1,0,0,0,0,0,0,0,10.064798252418376
45.77,10,62,30,0,0,0,0,0,0,0,0,0,0,1,9.210440366976515
59.63,3,58,36,1,0,0,0,0,0,0,0,0,0,1,10.12667110305036
59.96,23,62,39,0,0,0,0,1,0,0,0,0,0,1,10.318935994253192
84.988,6,60,56,0,1,0,0,0,0,0,0,0,0,0,10.896757843893464
46.32,14,55,32,0,1,0,0,0,0,0,0,0,0,1,9.179984251961285
36.21,2,55,29,0,0,0,0,1,0,0,0,0,0,1,9.210440366976515
70.35,5,59,37,0,0,0,0,1,0,0,0,0,0,1,9.852246888342531
84.93,4,60,40,1,0,0,0,0,0,0,0,0,0,0,10.757924157061597
84.8742,2,59,45,0,0,0,0,1,0,0,0,0,0,0,10.308985993422082
84.88,1,60,57,0,0,0,0,0,0,0,0,0,0,1,10.576457535657257
83.61,11,62,31,0,1,0,0,0,0,0,0,0,0,1,10.389026137075234
84.9691,8,57,51,0,0,0,0,1,0,0,0,0,0,1,10.518700218288163
27.63,6,58,35,0,0,0,0,0,1,0,0,0,0,1,7.741099090035366
59.64,17,59,39,1,0,0,0,0,0,0,0,0,0,1,10.529452721013085
84.948,25,57,54,0,0,0,0,1,0,0,0,0,0,1,10.389026137075234
52.23,4,56,35,0,1,0,0,0,0,0,0,0,0,1,9.437555622660446
59.77,3,60,42,0,0,0,0,0,0,0,0,0,1,1,8.699681400989514
98.78,11,58,56,0,0,0,0,1,0,0,0,0,0,1,11.390769130367213
59.8652,7,63,54,0,0,0,0,0,0,0,0,0,0,1,10.434145214930489
84.86,3,56,49,0,0,0,0,1,0,0,0,0,0,1,10.434145214930489
99.18,20,55,39,0,0,0,0,1,0,0,0,0,0,0,10.540090836284206
84.764,9,57,45,0,0,0,0,0,0,0,0,0,0,1,10.203629181337648
59.77,2,59,44,0,1,0,0,0,0,0,0,0,0,0,9.903537551
75.44,7,62,39,1,0,0,0,0,0,0,0,0,0,1,11.373674891823535
85.0,6,58,39,0,0,1,0,0,0,0,0,0,0,1,10.25417963
83.77,9,62,35,0,0,0,0,1,0,0,0,0,0,0,10.859018228147889
59.97,12,59,39,0,0,0,0,0,0,0,0,0,0,1,9.758519582283522
59.935,12,60,35,0,0,0,0,1,0,0,0,0,0,1,9.787009914477434
74.08,6,60,38,0,0,0,0,0,0,0,0,0,0,0,9.433563920090563
59.94,4,60,40,0,0,0,0,1,0,0,0,0,0,0,10.39821428171237
74.9,9,57,49,0,0,1,0,0,0,0,0,0,0,1,10.275085591132717
59.815,12,56,38,0,0,0,0,0,0,0,0,0,0,0,9.1902397
67.971,14,58,54,0,0,0,0,0,0,1,0,0,0,1,9.841665338892785
60.0,9,55,33,0,0,0,0,1,0,0,0,0,0,0,10.146472946063875
56.22,8,60,37,0,0,0,0,0,0,0,0,0,1,1,8.867990898182093
84.89,15,55,48,1,0,0,0,0,0,0,0,0,0,1,10.87806606028079
84.9,4,58,47,0,0,0,0,1,0,0,0,0,0,0,10.778977123006351
59.76,4,60,36,0,0,0,0,0,0,0,0,0,0,1,8.873047798971067
84.8412,9,60,57,0,0,0,0,0,0,0,0,0,0,0,10.628641991731053
39.48,4,57,29,0,0,0,1,0,0,0,0,0,0,0,9.602450025
59.99,19,59,47,0,0,0,1,0,0,0,0,0,0,0,10.203629181337648
96.86,12,62,53,0,0,1,0,0,0,0,0,0,0,1,10.725489582719506
84.88,15,56,30,1,0,0,0,0,0,0,0,0,0,1,10.30229722897745
58.14,2,55,36,0,0,0,0,1,0,0,0,0,0,0,10.025749432069084
58.14,8,59,36,0,0,0,0,0,0,0,1,0,0,0,8.772765209949785
84.975,8,55,35,0,0,0,0,0,0,1,0,0,0,1,9.159152335
59.89,16,57,55,0,0,0,0,0,0,0,0,0,0,0,10.038935856711175
59.985,8,60,35,0,0,0,0,0,1,0,0,0,0,1,9.350189267
49.71,10,59,40,0,0,0,0,0,0,1,0,0,0,1,9.239996256883693
49.77,12,55,38,0,0,0,0,0,0,1,0,0,0,0,9.602450025
79.07,12,60,30,0,0,0,0,1,0,0,0,0,0,0,10.998777662206932
49.56,11,55,33,0,0,0,1,0,0,0,0,0,0,0,9.686636660844938
69.09,13,60,34,0,0,0,0,1,0,0,0,0,0,0,10.609081944147828
59.983,8,57,47,0,0,0,0,1,0,0,0,0,0,1,10.110542371500753
32.39,14,59,29,0,1,0,0,0,0,0,0,0,0,1,9.257319373170178
49.77,9,60,35,0,0,0,0,1,0,0,0,0,0,0,9.985113621416073
84.87,15,60,30,0,0,0,0,0,0,0,0,0,0,0,9.989711119284744
152.85,14,57,51,1,0,0,0,0,0,0,0,0,0,1,11.63956692643747
39.7,4,60,38,1,0,0,0,0,0,0,0,0,0,0,10.165890277802454
84.9265,9,59,48,0,0,0,0,0,0,1,0,0,0,1,9.798182590890704
59.61,2,56,35,0,0,0,0,1,0,0,0,0,0,1,9.729193687429404
122.65,10,60,26,0,0,0,1,0,0,0,0,0,0,0,10.86858749601736
46.97,3,56,25,0,0,0,0,0,0,0,0,0,1,1,8.648396877031582
49.83,5,60,27,0,0,0,0,1,0,0,0,0,0,1,10.239995502805316
69.21,4,55,27,0,0,0,0,0,0,0,0,0,0,0,8.160803920954665
59.88,7,62,40,0,0,0,0,0,1,0,0,0,0,1,9.510519035757246
58.65,6,62,40,0,0,0,0,0,0,0,0,0,0,0,9.350189267
59.904,9,60,42,0,0,0,1,0,0,0,0,0,0,1,9.898525260706313
84.03,6,62,45,0,0,0,0,1,0,0,0,0,0,1,10.308985993422082
84.99,8,59,47,1,0,0,0,0,0,0,0,0,0,1,11.362114203075018
84.9,15,59,56,0,0,0,0,0,0,0,0,0,1,1,9.741027444837728
59.8989,9,63,60,0,0,0,0,1,0,0,0,0,0,0,10.57134257
59.99,6,59,39,0,0,0,0,0,0,0,0,0,1,1,9.148571345578551
24.57,1,62,37,0,0,0,0,1,0,0,0,0,0,1,8.039479919
59.88,12,60,39,1,0,0,0,0,0,0,0,0,0,1,11.082157933374816
101.9837,18,60,48,0,0,0,0,1,0,0,0,0,0,1,10.39516093745751
56.49,13,55,28,1,0,0,0,0,0,0,0,0,0,0,10.047631185616188
84.96,11,58,26,0,0,0,1,0,0,0,0,0,0,0,10.207325906555994
59.77,14,58,38,0,0,0,0,0,0,0,0,0,0,0,9.210440366976515
59.34,4,58,36,1,0,0,0,0,0,0,0,0,0,0,10.389026137075234
59.866,9,55,42,1,0,0,0,0,0,0,0,0,0,1,10.184937747111393
74.63,4,60,54,0,0,0,0,0,0,0,0,0,0,1,9.825580063659602
69.39,5,62,29,0,0,0,0,0,0,0,0,0,0,1,8.648396877031582
115.98,17,55,53,0,0,0,1,0,0,0,0,0,0,0,10.952226590708513
34.0403,7,63,54,0,0,0,0,0,0,0,0,0,0,1,9.230241034
98.78,7,60,46,0,0,0,0,1,0,0,0,0,0,1,9.862717639992916
103.1169,8,56,49,0,0,0,0,0,0,0,0,0,1,1,10.199918739620156
59.81,13,59,38,0,0,0,0,1,0,0,0,0,0,1,9.770013301136158
59.5607,2,59,45,0,0,0,1,0,0,0,0,0,0,1,9.825580063659602
59.82,4,62,39,0,0,0,0,0,0,0,0,0,1,0,9.413362845
101.983,12,56,44,0,0,0,0,1,0,0,0,0,0,0,10.292179440058462
59.919,3,60,54,0,1,0,0,0,0,0,0,0,0,1,10.144510313937577
84.9,8,62,40,0,0,0,0,0,0,0,0,0,0,0,10.056251557087757
84.97,8,59,58,0,0,0,0,1,0,0,0,0,0,1,10.63347280231402
55.8589,13,60,58,0,0,0,0,0,0,0,0,0,0,1,9.629116494
59.91,8,63,36,0,0,0,0,0,0,0,0,0,1,1,8.824824939175638
82.77,1,55,42,1,0,0,0,0,0,0,0,0,0,1,10.510559281627843
84.794,11,59,43,0,0,0,0,0,0,0,0,1,0,1,9.648659816955297
74.16,1,56,41,1,0,0,0,0,0,0,0,0,0,0,10.373522431293592
84.988,12,57,44,0,0,0,0,1,0,0,0,0,0,0,10.55061697
59.3,3,58,25,0,0,0,0,1,0,0,0,0,0,0,11.05407540279458
74.7748,30,63,58,0,0,0,0,0,0,0,0,0,0,0,10.12667110305036
130.17,23,57,52,1,0,0,0,0,0,0,0,0,0,1,11.81303746480054
84.7384,32,62,58,0,0,0,0,1,0,0,0,0,0,1,11.350418300109132
78.94,3,56,32,0,1,0,0,0,0,0,0,0,0,1,9.798182590890704
119.8906,9,56,46,1,0,0,0,0,0,0,0,0,0,1,11.81303746480054
59.914,14,59,36,0,0,0,0,0,0,0,0,0,0,1,9.648659816955297
104.1191,27,62,51,0,0,0,0,0,0,0,0,0,0,0,10.66897865021924
84.66,13,57,35,1,0,0,0,0,0,0,0,0,0,0,10.451637862362272
59.96,5,62,36,0,1,0,0,0,0,0,0,0,0,1,9.480443842
99.0171,10,60,49,0,0,1,0,0,0,0,0,0,0,1,10.566201298475118
84.7458,15,60,54,0,0,0,0,0,0,0,0,0,0,0,9.846970109700957
99.98,7,59,39,0,0,0,0,0,0,0,0,0,0,0,10.134638955251866
55.62,1,63,36,0,0,0,0,1,0,0,0,0,0,1,9.305741456739437
59.5646,9,58,57,0,0,0,0,0,0,0,0,0,1,1,9.741027444837728
58.11,2,60,33,0,0,0,0,0,0,0,0,0,1,1,8.771990436532242
59.9478,3,60,53,0,0,0,0,1,0,0,0,0,0,0,10.308985993422082
59.94,6,58,48,0,0,0,0,1,0,0,0,0,0,0,10.357774570341576
84.78,1,55,47,0,0,0,0,1,0,0,0,0,0,0,10.27163147557801
90.993,24,55,51,0,1,0,0,0,0,0,0,0,0,0,10.859018228147889
59.81,11,55,41,0,0,0,0,1,0,0,0,0,0,0,10.12667110305036
84.9397,22,57,47,0,1,0,0,0,0,0,0,0,0,1,10.55843949396453
84.965,11,59,37,0,0,0,0,1,0,0,0,0,0,1,10.146472946063875
84.8682,6,56,54,0,0,0,1,0,0,0,0,0,0,0,10.819798284210286
106.148,3,60,50,1,0,0,0,0,0,0,0,0,0,0,12.531776395271262
84.9856,10,56,47,0,0,0,0,1,0,0,0,0,0,0,10.691967639914864
59.9674,17,59,54,0,0,0,0,0,0,0,0,0,0,0,10.047631185616188
91.6405,5,59,57,0,0,0,0,1,0,0,0,0,0,1,11.270866642542863
59.04,5,59,27,0,0,0,0,0,0,0,1,0,0,0,7.901377353792616
59.67,2,55,31,0,0,0,0,0,0,0,0,0,0,1,8.699681400989514
84.8694,17,59,56,0,0,0,0,0,0,1,0,0,0,1,10.118639253920785
53.32,1,55,21,0,0,0,1,0,0,0,0,0,0,0,8.987321812850125
59.98,12,61,60,1,0,0,0,0,0,0,0,0,0,1,11.78296023574194
84.95,19,57,44,0,0,0,0,1,0,0,0,0,0,0,10.59665973278358
59.99,17,58,34,0,0,0,0,0,0,0,0,0,0,1,9.488047863
59.99,14,58,39,0,0,0,0,0,0,0,0,0,0,0,9.674137279312395
84.83,5,59,34,0,0,0,0,0,0,0,0,0,0,0,9.836332277
39.9,10,60,37,0,0,0,0,0,0,0,0,0,0,1,8.444837529224097
39.69,3,60,29,0,0,0,0,0,0,0,0,0,0,0,9.423918318420691
84.98,8,57,42,0,0,1,0,0,0,0,0,0,0,1,10.281958234245314
99.825,13,59,38,0,0,0,0,1,0,0,0,0,0,1,10.66897865021924
134.919,5,55,40,0,0,0,0,1,0,0,0,0,0,1,10.491301994830229
84.9446,1,56,45,0,1,0,0,0,0,0,0,0,0,0,10.463131911491969
84.8372,6,55,50,0,0,0,1,0,0,0,0,0,0,1,10.098272780745283
59.99,8,56,37,0,0,0,0,1,0,0,0,0,0,0,10.073272520325904
59.9911,22,60,56,0,1,0,0,0,0,0,0,0,0,0,10.308985993422082
84.94,2,60,33,0,0,0,0,1,0,0,0,0,0,1,9.903537551
41.61,4,55,46,0,1,0,0,0,0,0,0,0,0,1,9.323758339
84.79,13,56,52,1,0,0,0,0,0,0,0,0,0,1,11.225256725762891
17.89,3,55,54,0,0,0,0,1,0,0,0,0,0,0,9.071193240566023
58.46,13,59,34,0,0,0,0,1,0,0,0,0,0,0,10.275085591132717
59.96,1,57,45,0,0,1,0,0,0,0,0,0,0,1,9.952325334619427
84.9841,5,62,44,0,0,0,0,1,0,0,0,0,0,1,11.034905792929417
63.93,2,55,11,1,0,0,0,0,0,0,0,0,0,1,10.463131911491969
51.72,13,60,44,0,0,0,0,1,0,0,0,0,0,0,9.798182590890704
84.86,7,57,43,0,0,1,0,0,0,0,0,0,0,0,10.128669025875904
84.71,11,60,43,0,0,0,0,1,0,0,0,0,0,0,10.425282789490703
84.754,5,55,43,0,0,0,0,0,0,0,0,1,0,1,9.305741456739437
59.76,11,57,33,0,0,0,0,0,0,0,0,0,0,0,9.702044336534586
101.88,7,56,35,1,0,0,0,0,0,0,0,0,0,1,10.813780332606648
59.99,4,56,45,0,0,0,1,0,0,0,0,0,0,0,10.32551474894327
99.917,6,58,40,1,0,0,0,0,0,0,0,0,0,0,10.891186902297498
18.56,8,58,52,1,0,0,0,0,0,0,0,0,0,0,9.698981735
84.71,13,60,44,1,0,0,0,0,0,0,0,0,0,0,11.033291613631048
48.91,13,62,55,0,1,0,0,0,0,0,0,0,0,1,9.825580063659602
59.55,8,60,35,0,0,0,0,0,0,0,0,1,0,0,9.433563920090563
102.5152,12,58,47,0,0,0,0,0,0,0,0,1,0,1,10.073272520325904
