지역코드,월,전용면적,층,거래금액_B,연도1,건축년도1,법정동2,아파트2
41480,3,102.96,13,1,61,54,28,28
43113,11,125.1409,10,1,59,46,0,19
41570,4,59.97,5,1,58,46,11,19
44200,1,49.5,2,0,57,36,28,26
48121,10,39.72,5,0,56,27,114,31
48125,6,149.4602,14,1,60,59,28,25
31140,3,114.5273,6,1,63,59,120,37
11590,7,59.67,24,1,61,41,28,28
41370,5,75.24,18,0,59,40,28,37
44133,3,84.97,11,1,63,60,46,22
11440,10,36.69,10,1,59,49,28,37
41550,1,40,6,0,61,32,28,30
41220,1,84.9954,17,1,56,55,28,36
41570,8,101.52,14,1,58,48,11,28
41570,6,100.517,11,1,60,39,28,36
26380,12,84.98,8,0,58,32,28,26
45111,10,25.462,2,0,62,42,98,28
11470,1,48.69,10,1,60,26,56,25
47150,7,84.945,9,0,60,31,76,37
48330,12,84.7517,12,0,60,45,28,28
41271,12,84.5254,33,1,59,58,28,36
26230,4,59.9408,9,1,62,53,28,28
11290,5,59.9,11,1,56,49,28,28
11320,7,114.62,9,1,58,50,28,37
41290,11,83.2,10,1,59,23,28,31
30110,5,84.9328,14,0,60,46,28,25
26260,12,23.25,11,0,59,43,133,30
11380,3,65.15,5,0,55,43,28,31
41390,11,59.51,3,1,58,55,28,30
41463,10,59.735,6,1,57,46,28,26
44200,3,59.76,7,0,63,38,28,26
11470,10,155.586,23,1,56,46,56,37
29155,1,79.44,4,0,55,31,28,31
47111,5,76.8144,5,0,56,40,28,30
27110,2,59.1983,15,1,63,62,28,21
41360,10,84.97,3,0,56,46,128,19
43112,4,84.73,10,0,60,49,28,37
42130,4,59.4,17,0,57,36,145,30
26500,5,19.75,10,0,58,52,28,19
28237,7,84.91,5,1,60,48,89,30
41610,9,84.746,8,1,56,44,184,29
11230,2,59.99,9,1,57,54,28,24
41463,3,134.8424,1,1,56,44,28,28
27230,5,59.97,6,0,59,37,184,35
41113,3,59.96,6,0,56,37,28,35
41410,3,49.67,10,0,59,36,85,31
44133,4,59.97,9,0,56,36,46,31
30230,4,59.82,4,0,57,39,28,28
45140,11,84.9933,7,0,56,52,28,30
27140,5,84.6688,9,1,57,43,28,30
41281,5,84.97,5,1,58,54,28,28
26350,9,116.25,10,1,55,36,166,19
41590,8,59.556,11,1,60,48,28,36
48170,9,140.09,7,0,55,38,28,37
11470,9,48.96,8,1,55,40,115,28
30170,8,72.8725,13,1,59,35,47,36
48170,12,125.029,2,1,55,50,28,31
47250,6,59.89,11,0,60,41,28,31
47130,1,84.995,1,0,56,33,28,30
41590,11,97.1055,18,1,58,44,71,30
48123,11,81.88,4,1,60,29,28,22
41463,6,84.7616,5,1,60,58,28,19
44131,9,59.995,3,0,57,37,112,22
41465,2,59.99,14,1,58,39,189,37
44150,9,47.01,3,0,57,30,28,31
29155,5,83.4056,14,0,60,45,28,19
41465,4,102.108,4,1,63,44,169,21
11545,3,114.84,16,1,56,44,107,19
28177,9,37.11,6,0,62,43,139,25
46150,5,70.5,10,0,59,29,28,28
27230,4,84.3074,16,1,63,61,28,22
31140,7,50.25,5,0,60,27,131,22
41271,2,63.9,4,0,60,29,28,37
29140,6,59.985,12,0,60,40,28,37
41173,7,84.99,1,1,57,39,193,28
30170,10,59.88,3,0,56,35,28,28
45111,9,69.2913,14,1,62,58,28,28
28185,4,84.8682,10,1,57,54,103,22
41113,6,84.67,12,1,60,56,28,21
41360,10,58.764,24,1,59,45,135,28
43750,2,84.86,6,0,60,58,28,33
30200,8,129.71,13,1,56,46,28,30
43112,5,123.44,7,1,60,50,83,36
48250,3,59.99,17,0,60,34,28,22
48250,3,49.35,11,0,58,37,136,37
28110,3,84.9684,9,1,60,58,172,4
44150,1,59.67,6,0,59,36,28,22
27290,11,84.995,2,1,62,27,28,30
41285,10,108.2401,5,1,59,50,28,30
27230,4,51.81,21,0,63,50,28,22
41210,6,84.59,13,1,55,26,178,31
41360,3,84.985,15,1,59,50,28,28
41135,12,84.6,22,1,59,35,24,33
45111,9,84.51,2,0,57,42,28,19
41590,12,59.635,15,0,60,41,71,26
41610,8,132.066,7,1,58,51,28,19
47170,5,84.9609,4,1,60,54,131,30
41590,12,84.5202,6,1,59,57,179,33
45710,9,84.9206,1,0,57,49,28,24
30170,3,73.98,9,1,61,32,47,19
41630,12,59.42,2,0,60,40,28,31
41220,7,84.905,8,0,55,34,28,22
41500,7,59.325,7,0,56,41,28,37
41273,2,59.9333,9,1,63,59,181,33
41190,7,49.69,8,1,57,35,171,30
44200,12,39.78,5,0,62,34,28,33
27140,5,84.7886,15,1,55,49,28,30
41135,9,116.4607,22,1,59,47,163,26
11530,1,71.95,7,1,58,54,6,19
11320,5,41.3,4,0,55,31,176,33
41360,2,59.99,5,1,58,38,135,22
45190,9,40.32,5,0,58,24,28,31
47150,6,55.67,14,0,55,44,28,30
11680,2,121.931,8,1,55,47,28,24
11500,6,84.4,6,1,60,49,67,22
42110,2,134.99,3,1,59,38,28,37
41610,3,84.779,2,1,58,42,28,37
41310,4,59.215,8,0,55,42,151,30
48123,9,84.92,5,1,55,34,93,28
27230,8,59.5575,6,0,57,36,28,37
30170,3,84.99,15,0,56,33,47,28
47113,4,84.745,2,0,55,38,28,22
48330,9,74.9409,20,1,60,58,28,21
41287,4,46.58,8,0,60,35,182,35
41220,1,84.9978,11,0,59,45,28,36
44131,12,72.7,14,1,59,58,28,28
47150,2,106.53,13,0,58,39,76,26
41281,2,125.927,2,1,58,48,28,36
26110,1,36.36,3,0,59,9,28,28
41135,8,84.69,10,1,56,49,28,26
11530,5,84.908,9,1,55,39,28,22
41590,10,84.166,2,1,60,57,28,30
11260,2,101.86,2,1,55,35,110,31
47111,5,59.45,2,0,58,41,28,30
47130,7,83.07,1,0,59,30,28,30
43112,5,59.94,10,0,58,41,7,37
46110,10,84.784,2,0,62,47,28,28
41281,6,53.12,8,1,60,35,199,30
11590,12,84.98,11,1,59,52,28,37
41190,10,63.22,1,0,59,32,28,30
27140,11,84.9185,5,1,55,55,28,22
41410,12,41.85,6,0,59,32,85,37
11740,6,59.78,1,1,59,38,28,28
48250,3,65.792,16,0,57,56,28,21
11440,4,59.41,5,1,58,52,28,37
47290,5,59.98,16,0,59,36,28,30
46230,3,84.9875,17,0,60,51,28,19
28260,3,54.59,3,0,62,30,28,22
41287,5,78.06,1,1,60,34,28,28
31140,2,56.97,7,0,59,33,115,37
26440,4,70.8693,1,0,59,53,55,25
26410,12,57.15,1,0,55,30,76,21
41190,6,84.6,7,1,59,57,28,26
41590,11,84.6098,15,1,56,47,63,28
29170,3,120.051,8,0,58,47,28,30
47290,3,84.995,1,0,61,33,28,30
26380,3,45.5,18,0,55,35,35,19
48250,8,80.7474,19,0,60,42,76,30
41360,6,84.88,7,0,58,37,28,28
41630,12,56.2867,18,0,59,58,28,24
28237,5,53.17,7,0,60,26,84,37
31110,5,84.992,14,1,55,47,28,30
46230,6,49.965,3,0,55,32,28,19
42150,3,84.99,10,0,60,38,28,21
41117,7,84.63,31,1,59,52,28,31
44131,8,39.27,12,0,62,38,112,33
41360,11,129.611,16,1,59,42,28,19
48123,9,68.76,9,1,60,29,62,37
41113,2,84.9843,12,1,60,57,24,37
41461,10,71.8,8,0,55,44,28,28
41250,3,123.0141,11,1,55,49,175,37
45111,6,59.94,8,0,57,37,91,28
28200,4,84.4571,13,1,60,47,4,19
43114,11,59.58,9,0,58,36,148,28
44200,2,84.6132,8,1,63,62,28,37
29170,3,21.0733,5,0,63,54,143,38
45140,10,84.98,16,0,59,35,28,30
41465,3,99.74,13,1,58,35,189,19
48250,2,59.916,20,1,60,59,28,19
47113,7,122.8331,3,1,56,47,28,30
41370,7,84.8821,6,0,60,44,28,31
11215,6,59.76,7,1,60,40,28,37
41360,2,59.48,16,1,60,39,28,19
46110,9,84.7094,4,0,56,49,132,19
41465,2,59.405,4,1,60,40,189,28
41173,11,158.91,4,1,57,32,193,25
11500,5,63.21,2,0,62,46,196,33
41135,1,35.28,2,1,58,34,163,37
41250,6,84.71,20,0,60,43,102,28
26320,8,84.76,16,1,56,39,28,28
41670,3,84.6082,1,0,60,54,28,4
27230,9,47.25,1,0,58,33,184,37
50130,5,31.03,2,0,62,51,28,37
41450,11,84.969,9,1,57,48,42,37
43112,4,30.805,9,0,59,38,7,31
30140,6,59.906,13,1,57,53,28,22
30140,2,35.0096,12,0,58,41,28,28
47210,1,84.95,5,0,60,34,28,37
11710,2,59.92,14,1,63,37,1,19
45113,12,59.99,5,0,56,38,105,28
41630,3,58.978,17,0,57,56,28,30
43113,7,80.499,10,1,59,55,72,22
47900,2,59.75,4,0,57,35,28,22
47130,8,84.381,12,1,56,53,28,30
46790,9,59.981,2,0,58,35,28,28
43114,11,84.798,24,1,59,53,28,22
42170,6,84.9369,10,0,60,59,28,22
41287,5,84.786,7,1,60,35,153,37
28185,7,139.4227,2,1,55,53,103,28
28237,11,84.6,7,1,59,25,84,37
11350,10,84.99,6,1,56,35,92,28
28245,1,60.84,14,0,59,33,8,21
41287,11,68.13,2,0,59,35,153,37
41360,9,152.59,15,1,58,50,195,37
11170,8,124.96,3,1,58,51,28,30
29200,3,84.1244,3,1,55,48,28,30
11350,10,49.85,14,1,59,30,170,31
47230,7,59.34,6,0,59,37,28,33
11620,8,84.15,10,1,58,33,111,19
48250,10,84.9408,8,0,60,47,28,19
45210,6,59.5138,7,0,58,56,28,19
48123,9,124.9884,19,1,62,50,28,36
26380,11,49.78,8,0,62,58,28,37
26710,2,84.9644,2,0,55,52,28,30
26350,8,90.993,4,1,60,51,141,37
48250,2,80.0079,11,0,59,42,28,30
30110,5,52.09,12,0,62,32,28,31
11560,11,59.26,15,1,59,28,28,37
30200,1,59.9522,13,0,55,46,28,28
41465,1,99.33,6,1,58,40,189,28
46840,2,84.867,19,1,56,53,28,21
47830,10,41.82,8,0,59,37,28,38
11305,9,56.01,3,1,61,60,28,26
48250,6,75.9258,3,1,60,59,28,19
26200,5,46.27,6,0,56,35,28,31
41590,5,59.97,13,0,60,41,71,37
41111,8,84.99,6,1,59,38,28,28
41150,6,59.445,13,0,55,36,139,37
41570,6,59.4267,21,1,60,53,144,19
26230,11,33.98,7,0,59,58,28,22
41465,11,101.732,4,1,57,44,113,28
48870,10,84.8892,9,0,60,49,28,37
30170,9,76.7407,8,0,56,46,28,30
44210,11,84.98,14,0,56,47,28,22
11500,3,84.99,15,1,57,33,67,37
41430,7,59.99,2,1,55,49,28,30
44200,2,39.6,13,0,55,40,28,28
31200,5,84.957,15,1,60,47,28,30
11590,8,84.46,8,1,55,33,28,28
47900,2,84.9428,9,1,63,56,28,30
36110,3,65.78,8,0,59,43,28,22
41463,9,84.97,1,0,59,37,28,37
41430,2,120.26,1,1,60,49,32,24
47820,9,84.7025,7,0,55,53,28,1
41410,7,43.56,8,0,55,35,85,28
47111,1,59.848,6,0,58,41,28,31
43114,2,22.64,3,0,63,31,28,19
45180,3,59.74,4,0,59,35,28,37
44800,4,84.9867,8,1,60,56,28,37
11350,5,93.13,1,1,61,28,92,22
11710,1,84.99,12,1,58,48,156,24
11215,1,59.98,2,1,55,39,154,31
48170,1,36.2,5,0,61,22,28,37
41480,6,84.881,7,0,60,45,28,33
42110,6,59.3,4,0,59,25,200,31
41117,9,114.954,4,1,58,40,51,21
44133,9,51.97,6,1,62,55,79,30
30170,1,79.4,4,0,55,30,28,28
29140,7,49.92,14,0,62,38,27,19
41287,4,59.97,17,0,60,34,182,35
44133,8,59.735,4,0,56,41,28,22
41287,3,117.807,15,1,60,43,153,28
41111,6,72.75,8,0,56,35,28,22
31710,9,84.9768,8,1,59,47,28,22
11500,5,64.65,5,1,57,33,67,22
41271,4,84.908,9,1,63,60,82,19
28710,5,52.38,4,0,56,30,28,30
43113,5,131.609,10,1,60,49,72,30
41590,2,59.92,13,0,60,44,71,30
45130,8,84.34,1,0,59,41,28,31
47111,12,59.94,6,0,60,35,28,30
11410,8,72.34,12,1,58,36,28,30
47290,4,53.82,8,0,59,33,28,33
41150,2,59.72,13,0,58,43,28,19
41500,9,39.99,4,0,60,49,28,28
28177,9,48.515,5,0,60,22,167,30
41360,2,121.13,4,1,63,44,28,30
41465,1,133.963,8,1,59,42,189,31
11680,5,124.5792,6,1,59,56,28,19
29140,6,84.7741,16,1,57,57,28,25
47190,6,129.78,30,1,60,49,130,30
26410,4,49.6487,16,1,62,57,28,24
47111,9,66.02,3,0,57,31,28,30
41271,6,84.5,2,1,57,40,82,36
26410,4,54.18,3,0,57,26,28,37
41360,6,84.97,12,0,56,46,128,19
11440,2,77.22,8,1,58,32,28,19
11410,12,82.21,3,1,57,48,28,19
11380,11,75.11,2,1,56,47,28,37
27230,3,67.7253,19,1,58,55,184,30
41190,10,56.62,6,0,58,34,28,28
41111,3,79.92,2,0,59,27,28,19
41273,2,46.74,3,1,60,26,10,31
48129,3,84.7156,1,0,60,45,28,34
28177,9,67.83,9,0,57,30,139,37
29155,10,93.5552,22,1,58,45,28,31
11350,8,114.92,10,1,57,40,92,28
11620,9,105.84,1,1,59,32,74,37
29140,11,59.985,10,0,58,40,28,37
26320,5,84.99,15,0,56,34,28,26
27170,5,85.02,10,0,57,20,28,28
44133,8,59.99,5,0,57,39,117,30
47250,11,38.64,2,0,60,35,28,21
28200,7,59.9,20,1,59,47,22,19
41210,3,84.983,3,1,58,43,28,22
46230,1,84.9476,11,0,58,48,28,19
26290,2,84.9866,10,1,63,58,40,22
28177,5,84.95,8,1,62,31,28,29
41171,7,59.91,17,1,60,40,28,37
47113,5,59.94,5,0,62,45,28,37
11530,8,83.39,8,1,55,46,18,19
11740,8,99.61,4,1,58,20,28,22
11500,7,39.6,15,1,60,33,2,19
41360,8,59.95,6,0,60,37,28,28
41480,4,84.72,3,0,57,50,28,31
44131,9,84.516,10,0,59,40,28,19
11260,7,84.96,4,1,61,37,28,19
29200,9,59.984,14,0,58,49,86,22
41480,8,59.4433,1,1,60,54,134,37
47290,12,59.99,4,0,60,36,172,30
45111,8,101.853,15,1,56,47,28,37
28140,12,46.44,1,0,58,24,106,28
28245,2,59.93,7,0,58,37,28,22
41450,1,84.99,3,1,55,46,42,37
28185,5,115.14,23,1,58,55,103,28
41135,3,58.49,5,1,56,35,28,25
46110,1,59.9694,1,0,63,44,28,19
26320,3,67.97,14,0,59,34,24,37
28245,11,59.61,2,0,55,46,28,37
45113,11,59.9552,16,0,59,56,28,19
50110,8,49.896,6,0,59,40,28,30
42110,3,59.82,7,0,62,33,185,37
41390,6,62.3741,14,1,60,55,162,28
41590,10,98.1497,17,1,59,57,56,37
29200,10,84.0259,3,1,59,58,28,28
44250,6,25.49,2,0,57,55,28,19
41370,10,59.99,9,0,60,40,28,31
30170,3,74.8154,10,1,63,59,15,19
29170,12,59.99,16,0,55,38,28,30
48250,7,82.915,6,0,60,41,28,28
43113,5,147.8861,12,1,60,48,0,19
31200,11,59.79,7,0,56,38,177,22
29155,1,84.7573,7,1,55,45,28,19
36110,8,84.9893,6,1,55,54,28,19
41271,10,68.79,16,1,56,33,28,28
46130,9,84.8864,9,0,59,51,28,22
31200,7,59.98,6,0,60,36,177,29
46130,6,84.79,10,0,59,30,28,30
28245,9,59.34,15,0,56,38,155,37
30170,8,92.78,24,1,60,38,15,22
41630,1,84.89,5,0,58,39,90,21
47840,8,115.9744,12,1,58,55,28,28
41220,6,89.8327,16,1,60,58,28,28
43150,1,49.96,3,0,60,39,28,31
41210,8,74.46,12,1,56,26,178,31
48250,2,80.7474,11,0,58,41,76,30
36110,5,84.916,13,1,56,54,28,37
48270,2,84.8213,1,0,58,53,28,36
30140,7,83.94,2,0,55,52,28,36
11530,8,59.78,9,1,59,38,6,30
26350,12,59.944,14,1,57,37,166,28
41190,6,58.05,3,1,60,24,102,19
48123,6,39.7,4,0,59,35,28,36
41465,8,134.725,7,1,57,43,101,30
11590,8,84.46,3,1,55,33,28,28
29155,10,84.9948,6,1,62,59,28,37
44133,9,84.9932,1,0,60,43,46,28
11320,8,84.94,17,1,56,35,28,37
41281,3,84.98,13,1,56,38,192,37
41590,3,59.968,8,1,58,56,179,28
41135,3,84.99,13,1,58,44,163,26
41281,5,59.93,13,1,62,36,192,28
11305,3,84.22,2,1,58,34,28,28
47130,7,74.52,5,0,57,26,28,26
45140,3,84.74,3,0,62,33,28,25
41630,1,58.978,20,1,58,56,28,30
26350,5,84.93,8,0,57,32,161,30
28260,2,59.86,13,1,60,51,180,37
11440,5,152.85,14,1,57,51,28,36
28200,2,84.35,21,1,55,51,50,37
27170,1,84.984,8,1,59,49,28,31
48170,2,49.97,6,0,56,36,28,28
45180,9,59.85,19,0,56,36,28,28
48310,8,53.2049,1,0,55,41,28,25
44133,9,84.9165,2,0,59,44,46,37
48250,10,71.2077,2,0,59,55,28,19
48330,3,117.7501,4,1,61,56,58,30
41590,12,84.96,4,0,56,43,28,22
41273,4,84.8499,5,1,63,56,10,30
26290,7,117.17,11,0,55,43,140,22
11140,12,59.91,18,1,55,48,28,24
48330,5,59.981,21,1,62,47,59,37
29200,8,84.9931,10,1,59,47,28,26
46170,7,84.97,11,0,59,46,28,22
28185,1,84.586,10,1,60,46,103,28
41273,1,42.615,12,0,59,32,100,19
30200,11,59.886,12,0,62,45,73,21
50110,2,76.91,6,0,56,56,28,30
48330,5,84.963,10,0,55,47,28,30
41390,9,101.6755,4,1,58,44,28,22
41250,5,84.9842,11,0,57,44,28,26
47113,10,46.68,5,0,57,28,28,22
41281,8,74.97,12,1,59,54,28,30
11305,9,84.89,11,1,58,44,60,26
41210,2,58.01,13,1,58,30,191,31
27290,10,84.9802,11,1,57,40,157,31
47111,9,39.87,15,0,59,40,28,37
41111,2,59.99,6,0,56,40,163,21
41210,6,49.22,1,1,57,25,178,31
43113,11,59.82,10,0,56,32,28,37
41390,8,59.94,5,0,60,38,162,31
46170,3,84.9345,7,1,59,56,28,26
26230,2,102.39,6,1,56,42,5,37
46230,10,84.9941,1,1,62,53,28,22
41830,6,36.8,9,0,55,43,28,37
45111,6,38.64,1,0,56,32,28,36
26290,3,84.97,9,0,63,31,140,22
41463,4,62.17,4,1,62,32,28,22
48270,4,84.5471,23,1,60,59,28,25
41190,5,48.45,1,0,60,29,28,37
31140,10,74.3,12,0,57,43,120,28
41465,10,134.97,2,1,56,34,189,28
45140,6,84.88,10,0,59,49,28,22
26260,10,59.91,19,1,59,45,28,30
44200,3,59.9611,1,0,63,46,28,30
45113,1,84.8281,17,1,60,56,28,37
41310,3,59.93,2,1,56,36,151,31
44133,12,84.91,29,1,59,57,28,33
45113,11,59.933,12,0,57,39,152,30
41461,2,59.9991,19,1,60,58,28,30
46110,4,59.8469,1,0,62,43,86,28
41271,1,59.9713,18,1,59,46,28,19
48121,4,84.987,4,1,55,54,28,33
43740,4,51,1,0,58,34,28,19
28237,3,84.36,8,1,61,33,28,37
30230,12,64.428,29,0,57,52,28,19
41150,8,84.67,1,0,59,35,28,28
31140,4,64.41,16,1,61,58,57,30
30200,11,116.37,4,1,58,34,28,30
26530,6,50.43,1,0,55,32,28,28
26320,3,84.73,9,1,63,34,28,19
41287,8,59.04,3,0,55,35,28,31
28260,3,51.48,3,0,57,29,28,22
45140,5,84.885,21,1,60,52,28,30
41220,6,84.9822,15,1,60,55,28,36
44131,8,84.571,3,0,60,47,28,33
27110,3,110.47,3,1,59,43,28,37
45140,11,73.9049,4,0,59,52,28,30
41550,6,52.92,5,0,60,39,28,28
42110,11,84.9129,6,0,59,48,200,33
41590,4,84.673,10,0,55,46,28,30
45180,9,59.85,14,0,57,36,28,30
47850,5,59.96,10,0,58,42,28,30
28177,3,59.34,16,0,57,36,139,37
44133,4,84.95,15,1,58,44,79,26
11710,4,39.64,5,1,55,22,1,28
28185,9,84.7167,6,1,59,45,103,28
11650,7,107.31,2,1,56,18,28,28
43130,12,59.9622,21,0,58,56,28,33
11650,4,59.993,30,1,56,51,66,26
29200,7,39.86,11,0,56,38,28,37
30200,1,84.94,14,0,56,35,28,37
28260,6,59.995,14,0,56,38,28,35
43150,9,65.2733,6,0,60,56,28,28
11440,7,138.08,18,1,56,50,28,37
47113,5,150.865,23,1,57,49,122,36
50130,2,70.02,1,0,61,31,28,21
26470,1,84.98,16,1,56,36,28,22
11290,6,73.28,7,1,60,45,28,31
41111,2,77.05,14,0,60,27,163,22
41430,3,62.19,12,1,62,32,129,28
26350,12,43.97,1,0,55,28,63,19
41150,2,39.66,2,0,56,29,139,30
11350,8,49.6,12,0,56,38,146,33
48170,11,84.9899,12,1,59,58,28,31
48170,4,59.76,18,0,55,33,186,26
41463,6,84.6038,14,1,58,46,28,31
45710,8,59.926,6,0,62,39,28,26
41410,9,101.88,15,1,60,33,85,26
46130,3,59.95,14,0,59,36,28,24
41117,8,75.69,17,1,60,39,127,28
11530,12,60.054,3,1,55,43,28,19
29110,10,84.6,5,0,59,23,28,25
43150,1,51.03,2,0,57,36,28,22
30110,2,84.77,8,0,55,48,28,37
41480,6,84.454,19,1,59,41,134,19
43113,1,99.126,5,1,60,50,72,28
41390,4,59.85,4,0,60,39,28,28
41273,5,39.37,4,0,55,41,181,19
31200,6,84.8856,26,0,56,56,28,30
48123,11,49.41,1,0,55,32,39,19
28237,3,84.96,11,1,58,26,84,37
41210,3,79.07,13,1,58,30,191,31
45111,4,58.4,9,0,56,38,91,30
31200,4,59.945,2,0,62,43,116,37
48220,7,84.614,6,1,62,47,28,36
41171,12,59.889,12,1,57,49,28,28
26470,4,75.7832,29,1,57,53,123,30
45140,6,84.8211,11,0,55,42,28,31
11560,1,84.93,7,1,57,38,28,34
44800,3,84.9867,4,1,60,56,28,37
26290,10,80.1646,16,0,55,45,28,22
47290,8,59.43,8,0,58,34,28,37
26350,8,152.88,9,1,56,41,141,37
11305,10,49.94,8,1,56,31,28,31
41590,7,24.3616,11,0,56,39,28,22
43113,8,55.87,1,0,55,22,72,28
27260,9,84.9557,10,1,58,55,70,4
26440,11,84.2513,25,1,59,56,55,25
41820,4,84.99,7,0,58,47,28,33
50130,11,59.97,4,1,56,43,28,31
36110,4,96.252,6,1,57,55,28,26
11740,7,59.99,10,1,61,48,28,24
41550,4,59.84,13,0,57,40,28,35
28185,7,116.82,12,1,57,51,103,28
44270,6,84.9504,12,1,60,56,28,37
26530,3,41.3,4,0,56,32,28,26
27230,2,84.5,1,0,60,24,28,24
45113,5,102.2006,8,1,59,54,28,37
47150,11,84.675,23,0,62,56,28,28
11290,8,59.98,11,1,59,50,29,19
11740,9,109.07,8,1,58,24,28,36
41285,12,83.73,5,0,59,35,172,31
11650,1,84.77,14,1,55,53,28,28
36110,4,84.9727,7,1,57,53,28,36
43111,12,59.9917,5,0,59,58,138,30
28185,7,84.89,7,1,58,33,28,28
41360,3,59.88,14,0,57,37,28,33
41463,7,84.7616,15,1,60,44,28,31
11710,3,69.74,11,1,55,28,1,22
30200,8,59.982,15,0,56,41,174,30
41360,7,84.98,12,0,56,43,128,37
26230,7,59.82,7,0,62,40,28,33
48330,9,65.321,20,1,62,57,28,30
50110,5,59.957,6,1,62,42,28,31
11560,7,84.74,13,1,56,32,28,37
48170,12,41.75,2,0,58,27,28,28
41220,8,44.87,3,0,55,34,28,26
41650,1,131.94,18,1,58,45,28,28
48250,11,84.495,5,0,59,33,28,22
48127,9,72.5162,10,0,62,43,28,22
43114,4,84.9749,12,1,62,58,28,30
26380,10,84.96,25,1,56,54,35,22
11380,5,84.92,10,1,57,44,28,3
41570,10,84.8743,9,1,57,53,28,37
41135,11,84.5,8,1,55,49,28,26
41285,1,35.1,9,0,60,38,48,19
11680,10,80.29,4,1,57,41,28,37
41465,4,134.834,5,1,55,42,97,25
41410,2,123.9716,2,1,60,48,25,28
44200,6,84.987,10,1,62,46,133,37
11740,2,84.9,7,1,58,56,28,19
41360,9,134.04,12,1,55,46,135,22
26530,1,42.3,3,0,59,23,28,30
44133,7,59.97,17,0,56,36,46,31
11470,11,84.88,14,1,57,56,115,25
41390,4,59.965,10,0,60,39,28,28
41150,4,84.974,18,0,56,40,108,22
41150,9,121.05,4,1,60,39,61,28
11710,6,125.79,9,1,59,28,28,22
41461,9,77.04,5,0,62,29,28,22
48250,10,59.9769,9,0,55,46,28,31
28245,9,33.48,1,0,60,27,155,37
41190,2,14.28,11,0,57,52,28,21
41190,1,78.59,8,1,60,44,28,28
48129,5,70.2225,6,0,59,45,28,31
42150,7,49.85,12,0,56,40,28,19
48240,6,55.5026,11,0,60,45,28,30
29170,3,59.8159,12,0,59,46,143,30
41430,9,84.99,2,1,57,41,28,22
44131,12,24.5325,2,0,56,54,28,29
29110,7,59.04,4,0,57,31,137,37
41285,4,59.76,9,0,57,38,28,28
41220,2,128.2576,11,1,60,50,28,30
41390,7,59.73,14,0,55,39,28,19
41281,1,49.96,18,0,60,36,192,37
41461,12,84.74,20,1,56,53,28,30
41111,5,84.34,19,1,56,41,28,31
26320,12,59.77,2,0,59,44,24,37
48121,10,55.65,2,1,55,38,140,24
41190,11,59.93,17,1,58,36,171,37
30200,3,25.3661,9,0,61,59,73,30
45130,5,59.938,2,0,55,46,28,37
26140,11,99.645,6,0,62,42,28,19
27710,4,26.775,4,0,62,27,28,37
11500,3,84.97,10,1,56,45,28,19
44770,3,59.8,11,0,58,36,28,31
44230,5,59.868,9,0,62,55,28,21
48870,3,84.352,3,0,58,44,28,25
42130,8,59.92,15,0,59,43,28,25
41480,5,84.98,8,1,60,51,119,37
41610,4,84.995,18,0,55,40,28,29
11320,4,84.78,17,1,56,41,28,22
41390,3,54.63,5,0,55,35,162,25
41570,9,59.984,15,1,58,51,157,19
26230,12,84.9,4,0,56,43,28,28
26350,4,59.79,12,1,59,38,166,22
11350,3,59.9,13,1,57,29,92,26
11500,5,35.3,6,0,59,54,196,28
36110,8,84.96,4,0,58,34,28,28
26500,3,64.5347,8,1,62,57,28,19
11230,1,84.972,14,1,55,43,28,22
41210,1,84.975,15,1,57,50,191,30
41463,2,84.9157,19,1,63,50,28,37
28177,6,84.928,2,1,57,47,28,36
27230,6,60,2,0,57,34,28,28
42810,4,41.5268,2,0,63,42,28,28
41570,6,131.83,8,1,60,52,157,37
42210,3,59.98,21,0,60,59,165,37
26530,5,74.12,15,1,60,39,28,28
42130,9,58.65,7,0,59,40,37,33
47113,3,66.36,10,0,62,34,28,37
11470,1,66.6,8,1,63,26,56,25
41171,9,84.87,12,1,56,37,118,19
28200,7,128.33,28,1,55,48,33,26
43745,11,51.95,8,0,55,43,28,31
11470,2,59.93,8,1,58,51,115,30
41360,10,39.96,2,0,56,29,187,28
28237,3,59.715,18,0,57,34,84,19
11350,7,53.96,11,1,59,27,92,37
46150,11,59.83,8,0,56,34,28,30
41135,10,134.16,9,1,57,35,28,25
27140,5,84.99,8,0,58,43,28,22
41570,2,84.937,15,1,55,53,28,37
28185,12,118.5,11,1,59,37,28,30
48820,7,59.99,19,0,60,56,28,19
41360,4,59.891,3,1,63,38,28,37
45790,9,59.8706,4,0,60,39,28,30
43113,7,80.499,3,1,59,55,72,22
30170,8,59.76,2,0,56,31,28,37
29140,5,59.97,16,0,62,39,28,28
28200,1,18.97,13,0,60,54,4,30
41190,9,65.43,2,1,60,27,16,22
41463,2,88.85,7,1,59,33,28,37
45130,7,84.34,13,0,60,41,28,31
26290,2,59.94,13,0,63,36,28,19
11320,7,55.5,5,1,60,29,28,22
28200,8,60.33,4,0,57,25,50,37
45113,1,59.4,10,0,59,36,28,22
11470,5,84.8,16,1,60,43,56,25
26320,5,72.87,1,0,59,34,28,19
11260,8,59.77,24,1,59,38,110,28
26410,7,73.26,4,1,57,25,28,28
46840,8,102.5152,5,0,56,47,28,26
41570,11,43.2,4,0,59,28,28,37
30200,10,20.2863,14,0,59,58,73,30
11290,10,84.92,15,1,59,49,28,24
11350,1,115.26,8,1,63,33,170,24
