지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
47290,정평동,2017-09-25 0:00,태왕귀빈타운,222,59.34,6,1993,15000
28177,학익동,3/24/2018 0:00,대동1,684-4,49.96,3,1988,10500
41450,덕풍동,10/16/2018 0:00,풍산삼부르네상스,729,101.99,3,2008,69500
42210,금호동,8/26/2019 0:00,보람레이크더하임,629,156.76,4,2008,34500
43770,대소면 태생리,2022-04-07 0:00,개나리,423-20,38.88,4,1997,"4,600"
11680,일원동,2020-08-05 0:00,래미안 개포 루체하임,741,84.97,7,2018,248500
41190,소사본동,2015-05-11 0:00,부천소사역푸르지오,133-12,84.9779,10,2012,40600
47170,금곡동,2016-06-15 0:00,태성경안타운,124-1,59.9,21,1995,9200
48240,사남면 월성리,2019-12-30 0:00,사천푸르지오,451,84.9817,12,2006,15700
11470,목동,8/24/2018 0:00,롯데캐슬위너,956,84.94,3,2005,83000
45800,부안읍 봉덕리,2018-03-13 0:00,봉덕주공,873,49.62,15,1998,8100
45140,부송동,2022-12-24 0:00,동신,1038,83.43,3,1993,"16,100"
41410,산본동,2019-11-07 0:00,한양수리,1151-5,96.359,6,1994,44000
41287,일산동,4/29/2020 0:00,일신휴먼빌(1655),1655,84.988,17,2003,26500
41150,의정부동,2015-11-15 0:00,한솔리버시티,538-1,53.56,5,2015,21000
47190,형곡동,2017-07-10 0:00,구미형곡금호어울림포레1차,74,84.8744,8,2017,30100
45130,금동,6/25/2020 0:00,동신,10,59.94,5,1992,3400
46170,빛가람동,2018-01-12 0:00,빛가람혁신도시중흥에스-클래스센트럴1차,118,84.9345,19,2016,29000
45111,서서학동,2022-09-14 0:00,예그린,112-3,47.01,1,1980,"6,300"
28245,귤현동,2016-03-15 0:00,계양센트레빌3단지,533,145.8937,3,2013,46867
28260,불로동,2016-02-13 0:00,백두,776-1,59.76,2,1995,12850
41173,비산동,4/13/2020 0:00,샛별한양6(고층1109-4),1109-4,35.1,15,1993,23900
41410,금정동,7/18/2019 0:00,한양,713,59.88,3,1989,19500
47290,하양읍 동서리,2017-05-25 0:00,하양청구2차,740-1,121.29,10,2001,27000
43113,옥산면 가락리,2022-12-30 0:00,흥덕코오롱하늘채아파트,953,59.9318,13,2016,"22,000"
44131,용곡동,2/25/2019 0:00,용곡한라비발디,596,84.9434,1,2010,25500
11305,수유동,2020-07-06 0:00,수유벽산1차,205,122.58,8,1993,64000
30170,둔산동,2016-06-07 0:00,향촌,970,84.42,7,1995,28300
41113,구운동,2020-05-18 0:00,삼환,462,54.66,5,1991,26000
41590,목동,2/24/2020 0:00,동탄 금강펜테리움 센트럴파크Ⅳ,가-,74.8709,12,2018,52600
45130,오식도동,2022-09-28 0:00,한성필하우스,806-3,59.937,7,2012,"11,000"
41570,감정동,2020-11-07 0:00,한국,676,84.62,3,1995,22600
43150,신백동,2018-05-27 0:00,신백덕일한마음2차,134,59.46,3,2000,8200
41285,중산동,2015-08-12 0:00,하늘마을 5단지,1800,84.67,11,2007,33000
41465,죽전동,8/16/2018 0:00,현인마을 이-편한세상2차,1153,84.96,1,2006,51900
48129,남문동,2020-02-01 0:00,남문호반베르디움,1293-1,71.991,9,2018,21270
45111,서서학동,2019-12-16 0:00,푸른맨션,977-1,60,4,1998,8300
44200,신창면 행목리,2015-10-23 0:00,아산대주,248-3,84.99,5,1994,10000
41111,정자동,2016-07-14 0:00,동신1단지,395,56.71,9,1987,16500
48170,충무공동,10/14/2019 0:00,진주혁신도시 중흥에스-클래스 더프라임,90,84.9912,8,2019,31000
44133,쌍용동,2017-01-23 0:00,해누리선경,1363-1,59.79600000000001,14,1996,14250
26350,반여동,2015-05-23 0:00,메가센텀한화꿈에그린,1662,119.3506,8,2008,37900
26380,다대동,2015-06-27 0:00,다대동롯데캐슬몰운대,1624,84.9902,9,2007,22900
41281,화정동,3/3/2018 0:00,달빛마을(경남),858,84.9,7,1995,35700
48123,사파동,2015-06-18 0:00,삼익,147,59.96,4,1988,30800
45130,조촌동,7/18/2019 0:00,타워써미트,3931,84.9622,13,2012,16945
36110,도담동,2016-08-03 0:00,도램마을18단지(모아미래도),636,84.945,7,2015,34700
26230,가야동,2015-01-10 0:00,반도보라빌,588,84.8598,6,2005,29500
41820,청평면 청평리,2020-07-21 0:00,청구,470-37,84.84,9,1998,14500
11290,길음동,2015-10-05 0:00,길음뉴타운8단지(래미안),1284,84.94,9,2010,60500
28245,효성동,2015-03-09 0:00,현대3,280-5,55.2575,8,1992,16500
41463,구갈동,2/11/2020 0:00,강남마을자연앤(4단지),600,118.227,7,2004,36000
47190,구평동,7/17/2019 0:00,부영3,453,80.9537,8,2002,14900
41310,인창동,2019-12-24 0:00,아름마을엘지,640-1,84.95,5,1999,37700
11710,방이동,2016-07-13 0:00,방이금호어울림,157,84.3,11,2001,57200
42150,입암동,2022-04-09 0:00,입암6주공,709-1,49.62,12,1998,"14,300"
44270,채운동,2023-02-02 0:00,당진채운동양우내안애아파트,1152,59.9726,14,2018,"16,400"
47290,진량읍 신상리,2016-05-30 0:00,효성그랜드뷰,754,84.4384,13,2016,23000
26380,하단동,2016-09-08 0:00,대청가람채,870-94,49.77,10,2016,18820
42130,판부면 서곡리,2022-10-21 0:00,거장2차아파트,592,39.06,6,2002,"9,700"
41190,범박동,2016-12-10 0:00,부천 범박 힐스테이트1단지,154-2,59.95,21,2004,31400
29170,운암동,2022-09-20 0:00,우미1,1058-3,59.97,2,1989,"12,500"
26350,재송동,2020-08-21 0:00,센텀리슈빌 1단지,1350,84.4517,21,2019,69000
48170,하대동,2015-09-16 0:00,삼전2차,122-4,70.93,4,1989,9500
41117,망포동,10/8/2019 0:00,동수원엘지빌리지1차,686,99.3154,11,2001,34200
48170,평거동,2015-03-14 0:00,들말흥한타운,191-1,59.871,11,1998,14900
46150,연향동,5/20/2020 0:00,대주피오레,1659,148.5166,12,2006,50000
41450,망월동,2022-04-16 0:00,미사강변 골든 센트로,1162,74.96,29,2014,"99,000"
41220,지산동,2019-06-03 0:00,미주2(지산1134),1134,59.85,1,1994,12500
48250,외동,2019-03-28 0:00,한국,1261-9,49.56,14,1997,11200
41610,곤지암읍 곤지암리,2016-03-13 0:00,쌍용1,459,59.89,16,1998,18300
11710,송파동,2021-07-31,송파삼성래미안아파트,162,79.7,3,2001,"158,000"
27710,옥포읍 교항리,2023-02-16 0:00,옥포대성베르힐4단지,2964,84.8561,14,2016,"26,500"
48121,서상동,2015-03-18 0:00,무학서문마을,11월 05일,84.93,2,1999,26200
29155,행암동,8/31/2018 0:00,효천LH천년나무3단지,604,84.98,8,2014,31500
41670,현암동,2023-01-18 0:00,여주아이파크,695,84.9804,14,2020,"38,750"
41550,공도읍 용두리,2022-10-03 0:00,안성공도우미린더퍼스트,755,73.7031,19,2018,"35,000"
41287,일산동,2019-04-15 0:00,일산3차현대홈타운,600,80.243,10,2002,24000
11350,하계동,2017-10-23 0:00,한신1,284,27,9,1988,17700
41360,와부읍 덕소리,2020-05-23 0:00,덕소아이파크,612,84.8118,5,2007,53000
26350,우동,2020-06-27 0:00,동부올림픽타운,1008-5,59.8,6,1999,48000
41190,중동,2016-03-17 0:00,한라마을(주공2),1028,41.85,5,1995,17000
27140,방촌동,4/23/2018 0:00,방촌로하스,1010-45,84.92,3,2015,26600
27290,장기동,2020-04-09 0:00,코오롱하늘채,542-4,84.9438,25,2019,41000
45111,삼천동1가,2016-04-13 0:00,세경,585-3,55.26,4,1986,6600
41465,상현동,2015-04-29 0:00,광교상록자이,1134,59.902,20,2012,46000
26230,가야동,2019-12-20 0:00,반도보라빌,588,84.8598,18,2005,39200
45130,소룡동,2017-10-12 0:00,이화,1349-26,53.88,5,1992,2400
41390,대야동,2017-10-01 0:00,서해,563,26.57,11,1997,12600
41450,덕풍동,2019-12-21 0:00,한솔리치빌(1단지),681,84.8049,16,2002,38000
41111,이목동,1/13/2019 0:00,장안STX칸1단지,918,59.958,3,2013,33800
45111,서완산동2가,2015-08-24 0:00,대풍한마을,341-1,59.989,1,2002,10300
45113,송천동2가,2022-12-03 0:00,에코시티데시앙7블럭,1343,98.5171,18,2019,"58,700"
41117,매탄동,2017-10-17 0:00,주공그린빌1,1258,84.45,17,2002,33000
41465,죽전동,2020-02-14 0:00,중앙하이츠,1112,184.682,13,2001,63500
29170,양산동,2019-09-17 0:00,호반리젠시빌,03월 18일,84.6862,11,2000,19500
44131,신방동,2023-01-11 0:00,두레현대2,897,59.995,12,1997,"15,600"
41310,수택동,2016-09-05 0:00,성원상떼빌,482-2,99,3,2006,29900
41285,중산동,2016-06-09 0:00,하늘마을 5단지,1800,75.94,9,2007,32000
43113,신봉동,2023-01-30 0:00,주공,528,39.72,3,1986,"6,410"
44200,배미동,12/9/2019 0:00,삼정백조,239-14,59.73,7,2008,7100
42210,교동,2020-07-07 0:00,청초대우,961,84.999,11,1998,18000
27290,월성동,2023-03-25 0:00,월성푸르지오,120,84.9232,24,2008,"39,300"
41500,대월면 사동리,2017-02-07 0:00,현대전자사원,441-1,59.4,15,1994,11500
36110,고운동,2017-01-13 0:00,가락마을21단지(에듀포레),1390,84.96700000000001,4,2015,31800
41410,금정동,10/2/2019 0:00,충무주공(872),872,36,4,1992,17500
47111,오천읍 문덕리,2016-03-25 0:00,천마타운,1188-242,59.24,7,1996,8200
47190,옥계동,2021-03-14 0:00,중흥S클래스 에듀힐스,919,84.9623,14,2016,35000
26170,범일동,2015-02-13 0:00,두산위브포세이돈2,825-7,150.59,41,2006,45900
48127,내서읍 호계리,2020-12-10 0:00,서광맨션,300,84.78,11,1991,8000
41173,호계동,1/30/2018 0:00,샘마을우방,1116,101.96,2,1992,54500
41117,이의동,2016-10-01 0:00,자연앤힐스테이트,1344,84.63,3,2012,67000
41550,일죽면 송천리,12/11/2018 0:00,일죽아이시타운,610,70.512,7,2002,11000
41117,영통동,4/13/2018 0:00,신나무실휴먼시아5단지,964-5,59.94,9,1997,20800
47113,창포동,2020-12-01 0:00,창포주공1단지아파트,645,41.85,15,1994,6400
27710,다사읍 세천리,2019-07-10 0:00,북죽곡엠코타운더솔레뉴,1588,69.1801,21,2016,26700
36110,나성동,2015-06-24 0:00,세진팰리스,739,25.99,7,2015,11700
27230,침산동,2019-01-19 0:00,롯데캐슬오페라,213-1,84.91,7,2005,38300
41830,용문면 다문리,2017-03-31 0:00,용문그린,691-6,59.74,12,2004,12850
41190,원미동,2015-10-03 0:00,원미동풍림,114-1,84.744,8,1999,29600
45140,동산동,2022-06-28 0:00,동신,597-6,64.28,2,1988,"8,000"
43112,분평동,2022-11-30 0:00,주공3단지2차,1200,49.77,11,1997,"12,000"
45180,상동,2018-01-18 0:00,엘드수목토,Jan-65,121.0954,7,2007,32000
27140,지묘동,2019-11-30 0:00,팔공보성타운2,327,134.92,5,1995,26700
41590,반월동,2019-12-06 0:00,신영통현대3차,860,84.93,14,2001,21800
41273,고잔동,2015-06-06 0:00,주공5,674,39.72,2,1986,19000
27230,복현동,2015-01-09 0:00,동서성화,60,60.52,1,1989,13200
36110,도담동,2017-05-29 0:00,현대힐스테이트(도램마을15단지),859,84.946,20,2014,43500
11530,신도림동,2019-11-14 0:00,미성,290,83.67,6,1987,63800
11590,신대방동,2017-09-02 0:00,보라매아카데미타워,395-69,115.54,25,1998,57000
47150,부곡동,2018-07-17 0:00,부곡우방,1530,84.99,3,1999,11500
29155,진월동,2020-03-14 0:00,대주1,249,84.69,10,1990,16600
31140,선암동,2019-09-20 0:00,신선산휴먼빌,BL-29-1,84.417,8,2008,21700
41465,상현동,11/30/2019 0:00,서원마을5단지금호베스트빌,867,101.995,20,2002,54800
41590,봉담읍 유리,6/15/2019 0:00,봉담베스트빌,100-1,84.9692,7,2003,14000
41590,봉담읍 동화리,2021-01-16 0:00,휴먼시아동화마을(6단지),580,84.91,8,2007,31000
31110,다운동,2016-03-09 0:00,한라동아,702,84.99,14,2002,25000
41173,비산동,2023-03-17 0:00,더포레스트힐,1155,59.93,16,2003,"51,000"
41190,송내동,2016-09-05 0:00,송내자이,409,59.9442,8,2009,34000
43112,수곡동,2019-07-16 0:00,주공3,337,41.3,1,1991,6200
48250,구산동,2018-02-14 0:00,구산제2주공,321,41.85,14,1992,8500
11470,신월동,2021-03-06 0:00,방주아크빌,426-3,54.262,6,2002,38300
26290,대연동,1/11/2018 0:00,베르디하우스,1344-1,25.125,5,2003,9000
43130,연수동,2018-05-10 0:00,낙원,464-3,44.13,2,1994,5600
36110,소담동,2019-11-23 0:00,새샘마을9단지(중흥S클래스 리버뷰),325,98.227,5,2016,59500
11350,상계동,6/5/2018 0:00,상계주공10(고층),666,45.77,15,1988,30000
48125,교방동,2017-05-12 0:00,수영,379-5,50.94,3,1986,7900
26350,중동,2020-09-12 0:00,해운대 힐스테이트 위브,1818,80.949,12,2015,68500
42150,내곡동,2020-01-06 0:00,내곡주공,623,39.3,4,1989,6000
41360,금곡동,2020-07-04 0:00,서울,159-59,48.98,5,1986,14000
41360,별내동,1/20/2018 0:00,한화꿈에그린더스타,1041,84.5738,7,2012,44000
11470,목동,2017-05-17 0:00,목동신시가지4,904,95.34,2,1986,108000
48170,신안동,2019-05-25 0:00,흥한타운2,454-4,59.935,1,1995,12500
47113,용흥동,2015-03-10 0:00,우방1,366,84.98,11,1991,15400
11530,온수동,2015-01-27 0:00,온수힐스테이트,155,84.97,7,2010,40500
43740,영동읍 설계리,2022-05-04 0:00,주공아파트(886-0),886,39.64,3,2002,"5,800"
30200,지족동,2017-02-15 0:00,노은새미래숲2단지,1042,59.89,16,2015,22900
41570,사우동,2019-02-25 0:00,경신,316,84.85,8,1997,24000
42170,동회동,2020-02-29 0:00,현대5차,442,77.7562,16,1999,12800
41590,봉담읍 와우리,2018-05-28 0:00,봉담아이파크,590,84.6147,16,2009,26500
26380,장림동,2015-09-25 0:00,장림현대(372-4),372-4,79.92,2,1989,18000
27140,신기동,2020-05-27 0:00,신기모란3차,557,59.46,3,1988,21300
44131,다가동,7/2/2020 0:00,아트빌,02월 27일,39.78,15,2004,4500
27710,옥포읍 본리리,2023-04-10 0:00,미진이지비아,2590,84.9642,14,2017,"25,100"
31710,범서읍 천상리,2/29/2020 0:00,경동태원하이빌,324-2,59.96100000000001,5,2001,9000
41670,창동,2020-11-25 0:00,씨티PARK,138-4,59.82,13,2020,23300
27290,월성동,2019-12-11 0:00,월성주공1(고층),84,58.46,4,1991,18000
41390,하중동,2019-11-18 0:00,참이슬마을,855,101.25,2,1999,24500
27290,용산동,2017-12-22 0:00,용산롯데캐슬,230-10,84.73,11,2004,40500
44131,신방동,9/10/2019 0:00,신방푸르지오,1911,84.9625,3,2009,18000
43770,음성읍 읍내리,8/20/2019 0:00,삼보,350-1,84.94,15,1993,7400
41117,영통동,3/5/2019 0:00,벽적골휴먼시아9단지,970-3,59.39,17,1999,27700
30170,복수동,2015-08-12 0:00,현진에버빌,612,80.8713,1,2005,21700
44133,두정동,2019-04-23 0:00,두정역푸르지오,2037,75.516,11,2009,21200
41465,동천동,9/14/2018 0:00,래미안 이스트팰리스3단지,932,178.69,6,2010,96500
45111,평화동1가,2018-07-09 0:00,"평화주공1단지, 평화주공3단지",445-1,38.64,2,1992,5000
41590,반송동,2019-12-26 0:00,시범한빛마을한화꿈에그린,21,84.8,18,2007,53300
42820,간성읍 신안리,7/16/2019 0:00,고성삼익레스타운,111,39.36,12,1998,6400
41463,영덕동,2015-01-29 0:00,영통빌리지,916,59.97,3,1999,21950
45190,고죽동,4/1/2020 0:00,경보 이-그린 ,147-3,84.95,9,2010,24600
44133,입장면 도림리,2016-07-12 0:00,한성,341-1,59.764,2,1999,8200
31170,전하동,2020-02-10 0:00,울산전하푸르지오,660-1,84.9321,23,2011,37500
31140,삼산동,2022-12-26 0:00,세양청구마을,172-1,59.98,10,1997,"21,500"
47250,냉림동,2015-08-07 0:00,주공2,119,46.68,1,1989,4500
50110,화북일동,2018-04-19 0:00,정우빌리지2차,May-65,84.96,7,2012,24400
43745,증평읍 초중리,2022-05-27 0:00,한라비발디,533-1,127.6455,6,2006,"28,900"
41135,이매동,9/23/2019 0:00,아름마을(두산),133,59.79,5,1992,64000
41173,호계동,11/22/2019 0:00,호계2차현대홈타운,811,115.075,20,2003,51500
41133,중앙동,3/29/2018 0:00,중앙동힐스테이트1차,578,84.98,5,2012,48700
26320,화명동,2023-03-03 0:00,코오롱하늘채1차,2290,59.948,6,2002,"29,500"
26290,문현동,1/12/2018 0:00,대성문 문현2차 퀸즈w,405-1,38.8698,13,2014,15500
46230,중동,2018-11-03 0:00,성호1차,1686,59.94,8,1998,6000
47190,송정동,2022-04-20 0:00,동양한신,183,81.07,22,1996,"16,000"
30170,복수동,2020-05-11 0:00,삼익목화2,280,59.915,6,1998,16800
29140,금호동,2022-05-11 0:00,대주파크빌,813,84.82,5,2000,"34,700"
45130,수송동,2019-02-22 0:00,제일오투그란데2단지,812-1,91.1944,15,2008,22000
41210,광명동,2016-09-24 0:00,광명한진타운,200-6,84.95,15,1997,43000
26500,광안동,2022-10-25 0:00,롯데골드로즈,May-99,33.06,4,2006,"10,800"
41111,이목동,2015-08-10 0:00,수원장안힐스테이트,916,59.988,9,2012,30000
47290,옥산동,2022-12-09 0:00,옥산신화평광,725-2,84.98,4,1996,"24,000"
41630,고암동,2020-10-14 0:00,하늘빛마을,583,84.88,5,2007,22200
31140,신정동,2015-06-30 0:00,이안신정,650-17,84.588,11,2007,26000
41150,금오동,3/19/2018 0:00,평화,Mar-65,43.17,5,1988,10000
48250,무계동,2019-02-13 0:00,석봉마을9단지부영5차,156-1,47.382,3,2002,7500
46150,연향동,2/13/2020 0:00,현대1,1378,84.69,12,1993,15000
11260,상봉동,2015-04-11 0:00,건영2차아파트,63,84.96,1,1996,28900
47130,안강읍 산대리,2015-03-03 0:00,한동화성타운,1346-3,59.97,5,1998,3900
43745,증평읍 초중리,2016-08-16 0:00,한라비발디,533-1,127.6455,5,2006,21600
28110,중산동,2022-07-07 0:00,영종신명스카이뷰주얼리,1872-1,56.619,15,2013,"27,800"
41190,중동,2015-01-28 0:00,덕유마을(주공4),1041,59.98,24,1996,24000
31110,다운동,2015-07-01 0:00,한라동아,702,84.99,1,2002,19000
41133,금광동,2023-02-25 0:00,래미안금광,2500,83.17,24,2006,"63,000"
41135,서현동,2015-04-27 0:00,효자촌(럭키),308,84.696,8,1994,51000
11590,상도동,2017-10-19 0:00,래미안상도3차,431,59.97,15,2004,60000
42810,인제읍 상동리,2022-06-28 0:00,내설악,Jan-43,84.42,11,2003,"14,200"
43130,중앙탑면 용전리,2022-12-03 0:00,미진이지비아,656,59.9941,7,2017,"18,000"
26260,온천동,2017-11-02 0:00,은우아일레,192-6,61.9038,4,2017,25000
11305,미아동,2020-06-18 0:00,신일해피트리,1358,83.72,6,2006,44000
41220,이충동,2023-03-02 0:00,더퍼스트서정,472-7,49.59,13,2016,"19,000"
45140,어양동,4/8/2020 0:00,쌍용,606-1,49.92,1,1988,8650
48310,옥포동,2017-05-08 0:00,CJ아쿠아빌2,536-11,84.88,5,2005,15000
44200,배방읍 공수리,2022-04-05 0:00,배방삼정그린코아,282,38.49,10,2012,"10,500"
46800,장흥읍 건산리,2022-11-03 0:00,수창아트빌,670,84.785,8,2001,"15,000"
26470,연산동,2020-07-17 0:00,연산엘지,243-18,119.25,7,1999,38250
41550,공도읍 양기리,2022-03-25 0:00,송정그린빌,567,59.9485,3,2001,"20,000"
11710,거여동,2019-12-07 0:00,현대2차,44,82.96,2,1992,71000
41550,중리동,8/4/2020 0:00,동광,616,84.927,13,2007,13120
46230,중동,2019-08-19 0:00,성호2차(206~215동),1665,59.79,15,2006,7500
30170,둔산동,2016-08-11 0:00,은하수,1203,84.9,4,1994,25900
42210,장사동,2018-08-17 0:00,속초대희지센트,650,84.8714,1,2013,19000
30230,법동,2022-12-09 0:00,주공2,284-1,39.15,4,1987,"10,000"
11710,문정동,2015-09-25 0:00,올림픽훼밀리타운,150,117.585,11,1988,87000
48129,풍호동,1/31/2020 0:00,창원마린푸르지오1단지,305-8,84.9849,11,2015,31000
41410,부곡동,2016-03-09 0:00,휴먼시아(3단지),1098,84.91,3,2010,36000
41190,중동,2015-01-31 0:00,포도마을(영남),1170,75.195,5,1994,31000
28245,작전동,2015-02-02 0:00,"한국(101동,102동)",79,59.97,8,1998,15900
41461,삼가동,2020-02-04 0:00,용인 행정타운 두산위브 2단지,563,120.84,14,2013,50186
11500,방화동,2016-08-23 0:00,방화5,814,49.77,1,1994,29000
41113,금곡동,2017-07-17 0:00,거산,104-3,84.96,15,1995,20800
46110,상동,2015-09-07 0:00,하당현대,1014-1,84.78,1,1996,13400
41360,진접읍 부평리,2017-09-19 0:00,진접센트레빌시티2단지,756,84.98,6,2009,23900
41360,와부읍 덕소리,2019-12-25 0:00,대성,145-4,84.99,15,1999,30900
44800,홍성읍 고암리,2019-05-20 0:00,신동아파밀리에,1077,122.9906,7,2009,26800
48310,연초면 오비리,5/12/2019 0:00,신우마리나,1056,84.705,2,1997,7500
