지역코드,월,전용면적,층,거래금액,거래금액_B,법정동1,아파트1,거래금액1,연도1,건축년도1
31110,1,84.9634,14,41400,1,기타동,E,10.63106031,57,55
44200,3,39.78,8,9300,0,기타동,ㅈ,9.1378772,58,40
41220,10,59.9605,8,15400,0,기타동,ㅂ,9.642187721,57,51
41590,1,59.92,17,20500,0,병점동,ㅇ,9.928228944,58,44
28177,8,90.78,3,22600,0,기타동,ㅈ,10.02574943,58,24
41281,12,59.04,12,24100,0,행신동,ㅅ,10.09000861,59,35
41360,4,61.88,8,12700,0,기타동,ㅎ,9.44943601,55,31
48123,6,34.473,2,19800,0,기타동,ㅅ,9.89348772,60,21
48250,11,84.7721,3,31000,1,기타동,ㄱ,10.34177474,60,57
36110,10,84.6641,6,16800,0,기타동,ㅈ,9.729193687,55,48
28237,11,84.98,18,59000,1,부개동,ㅂ,10.98530967,62,50
28177,8,65.143,4,12100,0,주안동,ㄷ,9.401043373,57,24
11560,2,59.95,7,99000,1,신길동,ㄹ,11.50288523,63,57
41135,11,58.71,6,70000,1,정자동,ㅎ,11.15626481,59,35
44200,3,59.92,12,6900,0,기타동,ㄷ,8.839421608,60,45
41550,6,55.23,1,7900,0,기타동,ㄹ,8.974744613,58,43
27110,3,84.6421,3,44800,1,기타동,ㄷ,10.70998574,58,57
42130,1,59.55,2,9500,0,단구동,ㅅ,9.159152335,60,38
11350,6,84.7,7,32800,1,공릉동,ㄱ,10.39821428,56,43
41111,4,59.842,8,27000,1,기타동,ㅎ,10.20362918,59,39
43113,12,59.9335,7,10000,0,기타동,ㅎ,9.210440367,57,42
11290,10,59.75,17,44800,1,길음동,ㄱ,10.70998574,56,46
42210,7,50,4,8000,0,조양동,ㅂ,8.987321813,60,35
26170,5,64.23,12,52500,1,기타동,ㅎ,10.8685875,62,18
28260,2,84.66,4,42200,1,기타동,ㄹ,10.6501992,63,57
48270,9,39.96,3,2800,0,기타동,ㅅ,7.937731775,57,28
41111,7,59.962,8,28100,1,기타동,ㅎ,10.24356044,56,39
41465,8,99.33,18,54800,1,풍덕천동,ㅅ,10.91146372,58,40
41250,6,59.94,3,4500,0,기타동,ㄷ,8.412054873,59,31
41360,10,84.55,18,62000,1,기타동,ㅂ,11.03490579,59,55
26350,6,84.9446,14,34900,1,재송동,ㅅ,10.46027076,58,45
30110,4,58.01,10,11500,0,기타동,ㅈ,9.350189267,60,30
47150,8,49.5,5,8000,0,기타동,ㄷ,8.987321813,56,39
26320,7,51.7,1,9000,0,기타동,ㄷ,9.105090961,55,21
46840,2,84.9902,15,25550,1,기타동,ㄱ,10.14843173,56,48
47113,11,116.8375,17,38000,1,기타동,ㅇ,10.54536775,56,53
44200,12,72.3669,3,17000,0,기타동,ㅇ,9.741027445,59,57
28200,3,76.26,7,30000,1,간석동,ㅍ,10.30898599,63,44
11530,5,64,4,27500,1,구로동,ㄱ,10.22197765,57,24
11200,7,59.76,8,41600,1,기타동,ㅆ,10.63587948,55,37
41173,11,84.9292,1,38000,1,호계동,ㅅ,10.54536775,57,44
41210,2,84.9,2,38500,1,철산동,ㄷ,10.55843949,55,47
11290,7,94.59,1,50000,1,기타동,ㅈ,10.81979828,60,44
26350,12,84.42,1,18000,0,중동,ㅇ,9.798182591,58,29
41463,1,84.942,14,55500,1,기타동,ㅇ,10.92415632,60,40
47150,1,55.67,9,6350,0,기타동,ㅇ,8.75636756,63,44
11740,7,84.7,5,62000,1,기타동,ㅊ,11.03490579,60,44
48220,1,66.41,5,19800,0,기타동,ㅍ,9.89348772,58,47
29170,3,59.97,7,9000,0,기타동,ㅅ,9.105090961,55,36
45111,9,77.76,4,11000,0,기타동,ㄷ,9.305741457,60,35
26290,9,102.14,20,62300,1,대연동,ㄷ,11.03973276,56,53
41590,4,84.504,5,39200,1,반송동,ㅅ,10.57645754,58,47
47190,5,84.924,5,19700,0,옥계동,ㄱ,9.888424675,58,50
41285,3,134.97,12,29000,1,중산동,ㅈ,10.27508559,55,35
41463,11,118.577,17,47500,1,기타동,ㄱ,10.76850604,59,44
42210,4,84.99,1,11750,0,교동,ㅎ,9.371693622,55,31
42110,7,84.98,8,23200,0,기타동,ㅅ,10.05195066,56,47
26230,8,114.98,14,43500,1,기타동,ㅎ,10.68053921,57,37
11710,6,84.38,8,51400,1,기타동,ㄷ,10.84741291,57,35
41630,6,84.8788,11,23000,0,기타동,ㅅ,10.04329297,59,49
41210,1,75.6,2,35000,1,기타동,ㅈ,10.46313191,60,45
44210,7,62.541,4,24000,0,기타동,ㅅ,10.08585078,56,53
27230,11,47.25,10,12900,0,태전동,ㅎ,9.465060107,55,33
11290,1,59.86,9,33000,1,기타동,ㅈ,10.40429314,58,39
41465,6,134.69,2,29800,1,죽전동,ㅈ,10.30229723,59,40
41450,3,49.98,17,42000,1,기타동,ㅂ,10.64544871,63,34
47920,9,59.9917,6,17000,0,기타동,ㅁ,9.741027445,60,51
31140,5,129.93,18,61500,1,신정동,ㄷ,11.02680871,60,49
41360,2,132.57,14,62000,1,기타동,ㄷ,11.03490579,60,52
41480,4,84.99,8,25000,1,기타동,ㅅ,10.1266711,59,46
27260,11,84.7132,7,35700,1,기타동,ㅌ,10.48293398,59,44
41630,2,84.9218,14,21000,0,삼숭동,ㅇ,9.952325335,63,45
48129,7,59.9,4,17200,0,기타동,ㅇ,9.752722801,59,55
11110,11,100.69,3,44500,1,기타동,ㅂ,10.70326694,59,46
44131,9,59.76,6,7800,0,기타동,ㅇ,8.96200721,59,39
41650,10,77.2505,26,26000,1,기타동,ㅍ,10.16589028,62,60
28185,3,75.12,9,24500,1,연수동,ㄷ,10.10646921,55,33
43130,5,51.75,4,6500,0,기타동,ㅇ,8.77971129,62,38
41670,10,84.6082,9,24000,0,기타동,E,10.08585078,60,54
50110,7,39.84,6,15000,0,기타동,ㅇ,9.615872145,58,40
45180,11,83.7346,4,8500,0,기타동,ㅅ,9.047939083,59,52
11470,12,108.28,4,120000,1,신정동,ㅁ,11.69525536,57,27
41273,12,84.866,2,25000,1,신길동,ㄷ,10.1266711,55,44
11260,8,84.78,3,31000,1,기타동,ㄱ,10.34177474,57,44
45140,5,39.952,4,5000,0,기타동,ㅂ,8.517393171,56,38
11710,2,83.02,19,59500,1,기타동,ㅎ,10.9937484,57,35
42130,12,117.4263,14,27800,1,기타동,ㅇ,10.23282727,55,48
28185,1,78.2961,19,35800,1,송도동,ㄷ,10.4857311,55,50
44133,10,84.65,8,22000,0,백석동,ㄱ,9.998843186,57,44
26350,5,40.13,4,18500,0,재송동,ㅅ,9.825580064,60,20
41370,9,84.72,2,26900,1,기타동,ㅈ,10.19991874,58,53
46130,1,36.08,7,8300,0,기타동,ㄷ,9.024131268,59,48
27260,5,45.69,7,16800,0,기타동,ㅎ,9.729193687,60,35
11500,12,59.978,12,41500,1,방화동,ㅁ,10.6334728,55,53
50110,2,49.896,10,18400,0,기타동,ㅇ,9.82016029,56,40
30200,6,84.6603,1,30000,1,지족동,ㄴ,10.30898599,60,57
41410,8,36.16,6,17000,0,산본동,ㅈ,9.741027445,56,31
11200,8,59.97,9,73500,1,기타동,ㄱ,11.20505429,58,45
30200,4,119.77,13,69000,1,기타동,ㅌ,11.14187628,58,51
41410,3,49.89,21,28000,1,산본동,ㅅ,10.2399955,61,36
28260,5,59.995,9,19900,0,기타동,ㅌ,9.898525261,56,38
41360,8,59.445,10,24100,0,와부읍 덕소리,ㅎ,10.09000861,59,37
41465,7,59.54,4,58600,1,풍덕천동,ㅎ,10.97850704,60,35
26530,11,41.3,2,7000,0,기타동,ㅈ,8.853808275,59,33
48330,4,84.941,8,24400,1,물금읍 범어리,ㅅ,10.10237939,59,49
29155,3,84.882,10,31707,1,기타동,ㅂ,10.36432429,57,55
30200,5,84.721,16,45000,1,지족동,ㄷ,10.71443999,60,54
27140,1,84.6139,1,22750,0,기타동,ㅇ,10.03236438,55,43
11350,6,45.77,10,42500,1,상계동,ㅅ,10.65728288,60,28
26290,6,64.78,9,21789,0,용호동,ㅁ,9.989206428,62,59
31710,6,84.76,13,14200,0,기타동,ㅆ,9.561067664,60,39
41410,3,49.59,18,23900,0,기타동,ㅈ,10.08167558,57,37
41480,8,84.72,8,18000,0,기타동,ㅈ,9.798182591,57,50
47290,1,84.9019,2,18950,0,기타동,ㅇ,9.84961198,57,47
48123,9,54.84,3,16000,0,기타동,ㅇ,9.680406499,56,27
44210,1,84.9541,13,21500,0,기타동,ㅇ,9.975854725,58,55
29140,7,59.99,9,17500,0,기타동,ㅎ,9.770013301,59,38
41173,2,49.8,13,26500,1,관양동,ㄱ,10.18493775,57,33
44200,9,39.27,13,4400,0,기타동,ㅅ,8.389587067,62,41
30170,11,84.54,20,15000,0,기타동,ㅅ,9.615872145,59,33
11530,10,101.48,24,55500,1,기타동,ㄷ,10.92415632,55,39
41150,3,101.99,10,32000,1,신곡동,ㅅ,10.37352243,55,42
11530,9,36.69,5,18500,0,기타동,ㅇ,9.825580064,57,45
41465,12,84.8,11,52000,1,죽전동,ㅂ,10.85901823,58,39
11500,7,70.44,2,30000,1,방화동,ㅎ,10.30898599,59,39
41287,8,49.68,15,19200,0,주엽동,ㅁ,9.86271764,55,39
31710,3,45.073,7,8000,0,기타동,ㅎ,8.987321813,62,40
46150,7,84.9912,5,26500,1,기타동,ㅈ,10.18493775,58,53
47130,8,59.89,1,5500,0,기타동,ㅎ,8.612685173,56,35
48121,8,58.97,12,15800,0,기타동,ㄱ,9.667828508,57,36
48240,7,84.9867,3,22300,0,기타동,ㅇ,10.0123868,56,50
30170,4,75.78,5,21800,0,관저동,ㄴ,9.989711119,56,44
11740,5,81.46,4,64800,1,기타동,ㅎ,11.07907631,60,50
41570,5,123.3859,12,41000,1,장기동,ㄱ,10.62135174,60,48
45130,3,84.8211,5,14000,0,기타동,ㅈ,9.546884035,59,42
27710,10,59.99,6,20000,0,기타동,L,9.903537551,57,55
41463,3,84.94,5,18900,0,기타동,ㅂ,9.84697011,60,45
41820,3,59.86,7,18800,0,기타동,ㅂ,9.841665339,57,54
41150,2,84.96,2,25000,1,기타동,ㄴ,10.1266711,57,46
11350,3,84.87,3,41000,1,중계동,ㅈ,10.62135174,56,39
26320,7,59.97,11,13500,0,금곡동,ㄱ,9.510519036,56,34
47290,2,77.34,2,7444,0,기타동,ㄱ,8.915297945,59,33
26200,3,58.46,9,17300,0,기타동,ㄷ,9.758519582,62,33
48250,3,84.961,3,14700,0,기타동,ㅈ,9.595670798,59,46
48250,7,59.98,11,12800,0,외동,ㅇ,9.457278572,60,39
42110,8,59.99,10,13000,0,퇴계동,ㅌ,9.472781557,59,39
45113,1,59.54,8,11000,0,인후동1가,ㅎ,9.305741457,58,46
28260,10,112.04,15,26000,1,가좌동,ㅂ,10.16589028,56,30
41150,4,148.98,4,50000,1,호원동,ㅅ,10.81979828,59,43
47111,7,59.78,1,6200,0,기타동,ㅈ,8.732465848,60,28
11590,3,114.91,13,78000,1,기타동,ㅎ,11.26447693,58,44
11350,7,84.66,13,34600,1,상계동,ㄱ,10.45163786,57,35
48330,3,59.9901,34,31700,1,물금읍 가촌리,ㅇ,10.36410351,60,56
48170,1,59.97,5,20950,0,기타동,ㅎ,9.949941657,59,57
41190,11,56.67,3,18600,0,괴안동,ㅅ,9.830970622,55,28
41465,3,122.276,18,59000,1,상현동,ㄱ,10.98530967,58,51
11380,11,84.89,5,69000,1,기타동,ㅈ,11.14187628,59,50
45710,4,59.98,10,7500,0,기타동,ㅅ,8.922791624,59,36
28245,9,52.38,4,12500,0,기타동,ㅈ,9.43356392,55,26
44800,3,72.6352,5,15500,0,기타동,ㅎ,9.648659817,59,46
30200,12,84.93,5,29000,1,기타동,ㅎ,10.27508559,59,46
46150,8,156.587,8,57600,1,기타동,ㅅ,10.96129521,59,49
48730,3,57.1398,1,3000,0,기타동,ㅂ,8.006700845,60,53
41133,3,51.53,4,37200,1,기타동,ㅅ,10.52409092,56,55
41360,3,59.95,1,12650,0,기타동,ㅅ,9.445491542,56,38
41281,7,84.93,16,34200,1,화정동,ㅂ,10.44001016,56,35
41590,1,84.01,23,51500,1,청계동,K,10.8493565,60,55
31200,12,59.8237,11,17800,0,기타동,ㄱ,9.787009914,57,44
31710,7,59.67,5,14100,0,기타동,ㅊ,9.554000996,60,38
44133,3,84.984,9,29800,1,백석동,ㅂ,10.30229723,57,49
41370,11,59.867,15,15000,0,원동,ㄷ,9.615872145,57,40
41570,2,84.886,13,23700,0,기타동,ㅍ,10.07327252,59,41
41150,8,60,8,17000,0,신곡동,ㄷ,9.741027445,59,35
44200,3,59.52,7,12500,0,기타동,ㅈ,9.43356392,59,40
28237,4,50.74,12,16500,0,부평동,ㅎ,9.711176264,55,55
36110,8,84.9916,10,82000,1,기타동,ㅎ,11.31448672,60,58
47190,9,59.81,9,8000,0,기타동,ㄷ,8.987321813,62,35
45113,5,84.9525,9,28755,1,기타동,ㄱ,10.26660172,59,58
48330,1,59.9901,21,34000,1,물금읍 가촌리,ㅇ,10.43414521,61,56
28185,5,59.96,5,24950,1,기타동,ㅍ,10.12466918,60,38
48890,2,84.8775,6,20000,0,기타동,ㄱ,9.903537551,60,57
26230,12,37.65,7,10000,0,기타동,ㅎ,9.210440367,62,45
41570,12,59.539,20,31000,1,기타동,ㅎ,10.34177474,59,57
28710,9,68.203,5,18000,0,기타동,ㄱ,9.798182591,62,44
28245,1,101.423,12,43500,1,기타동,ㄱ,10.68053921,63,49
41360,4,99.6048,8,42600,1,기타동,ㅌ,10.65963301,56,54
41210,6,58.01,2,25600,1,하안동,ㅈ,10.15038669,57,30
41115,3,57.043,10,18000,0,기타동,C,9.798182591,55,41
48170,3,73.6669,24,30350,1,기타동,ㅈ,10.32058474,61,54
26320,7,42.29,3,7900,0,금곡동,ㄱ,8.974744613,62,36
28260,1,84.8372,6,24300,1,기타동,ㄷ,10.09827278,55,50
11305,10,18.6479,7,13300,0,미아동,ㅍ,9.495594499,62,54
26410,3,49.14,9,11800,0,기타동,ㅅ,9.375939553,55,32
41220,10,49.98,12,17000,0,기타동,ㅇ,9.741027445,62,36
48310,5,59.77,14,11200,0,고현동,ㄷ,9.323758339,60,38
27140,6,84.528,12,39000,1,기타동,ㄷ,10.57134257,58,55
11350,11,49.85,9,34900,1,중계동,ㅈ,10.46027076,59,30
47170,4,59.4,7,6800,0,기타동,ㅎ,8.824824939,58,34
48250,8,84.965,3,24000,0,삼계동,ㅎ,10.08585078,60,44
42110,2,59.9381,11,18300,0,기타동,ㅊ,9.814710982,58,52
41150,7,47.88,6,13950,0,신곡동,ㄷ,9.543306469,56,35
46230,12,84.96,10,12500,0,중동,ㅅ,9.43356392,58,39
27230,2,55.7,2,18900,0,기타동,ㄷ,9.84697011,59,21
41131,2,84.98,6,44000,1,기타동,ㄱ,10.69196764,58,47
11680,9,154.26,3,160500,1,기타동,ㄹ,11.98605545,59,47
41570,6,59.9412,7,24350,1,장기동,ㅎ,10.1003282,57,52
46230,4,49.95,5,4300,0,중동,ㅅ,8.366602833,57,38
41190,5,134.79,17,49000,1,상동,ㄲ,10.79959599,59,34
27140,1,84.35,11,28100,1,기타동,ㅅ,10.24356044,58,45
26230,12,84.98,19,33900,1,기타동,ㅅ,10.43119979,59,37
41190,11,59.92,13,24500,1,상동,ㅂ,10.10646921,55,33
11740,3,48.6,5,53000,1,기타동,ㅈ,10.87806606,55,23
46130,2,84.9,11,14500,0,기타동,ㅎ,9.581972892,55,35
11260,6,84.97,11,51500,1,기타동,ㄴ,10.8493565,59,42
41150,2,84.99,10,31700,1,호원동,ㅎ,10.36410351,60,38
26320,10,84.88,2,28400,1,기타동,ㅂ,10.25417963,59,51
30170,7,59.54,6,19900,0,둔산동,ㄴ,9.898525261,56,34
29155,1,32.16,1,6300,0,기타동,ㅎ,8.74846363,59,39
29140,6,84.9831,7,22300,0,금호동,ㅈ,10.0123868,56,42
41570,8,84.9975,11,44850,1,풍무동,ㅍ,10.71110116,58,56
44210,2,84.93,1,11800,0,기타동,ㅅ,9.375939553,56,33
31110,2,74.8417,14,42000,1,기타동,E,10.64544871,63,55
26260,10,153.5514,9,68500,1,온천동,ㄷ,11.13460362,57,48
44200,10,49.92,4,4500,0,기타동,ㅂ,8.412054873,59,38
27290,9,58.46,8,12200,0,기타동,ㅇ,9.409273195,56,32
43114,3,59.739,12,7700,0,기타동,ㅊ,8.94910547,59,40
29140,2,121.0522,7,33000,1,기타동,ㄱ,10.40429314,56,53
41190,5,36.09,4,11650,0,기타동,ㄷ,9.363147292,60,27
44150,9,39.72,1,6300,0,기타동,ㅈ,8.74846363,56,28
48330,8,83.82,9,9500,0,기타동,ㄷ,9.159152335,56,34
28237,9,59.98,9,27300,1,부개동,ㅂ,10.21467861,59,36
27200,7,84.99,2,21250,0,기타동,ㄷ,9.964159232,57,31
28260,4,84.997,6,27500,1,기타동,ㄷ,10.22197765,57,45
45130,2,46.452,7,4650,0,기타동,ㅅ,8.444837529,58,41
41590,11,59.7118,10,17000,0,기타동,ㄱ,9.741027445,60,42
11350,7,84.5133,4,47000,1,월계동,ㅇ,10.75792416,59,45
29170,4,84.97,10,26200,1,기타동,ㅎ,10.17355286,62,39
41410,2,35.28,9,16500,0,금정동,ㅊ,9.711176264,56,32
43114,4,84.9926,8,33500,1,기타동,ㅇ,10.41933057,63,56
11290,8,59.97,11,58000,1,길음동,ㄱ,10.96821553,58,45
27290,8,74.3578,22,42500,1,기타동,ㄷ,10.65728288,59,56
48121,10,47,1,23000,0,기타동,ㄹ,10.04329297,60,31
41370,11,59.76,1,15500,0,원동,ㄷ,9.648659817,56,36
11680,10,35.73,2,84500,1,논현동,ㅅ,11.34451865,60,37
41390,6,84.93,3,24000,0,정왕동,ㄱ,10.08585078,60,40
41287,1,84.99,6,52500,1,주엽동,ㅁ,10.8685875,60,34
11410,6,84.82,5,169500,1,기타동,ㅇ,12.04061411,61,58
46230,4,84.981,13,20350,0,기타동,ㄱ,9.92088533,60,52
41113,1,84.943,9,31000,1,기타동,ㅇ,10.34177474,60,45
30200,1,84.903,16,25800,1,기타동,ㅂ,10.15816853,58,44
27260,9,59.73,17,30500,1,기타동,ㅁ,10.32551475,59,37
29170,6,48.45,15,9100,0,기타동,ㅊ,9.116139577,60,40
11470,12,51.48,6,63000,1,신정동,ㅁ,11.05090588,57,28
41430,6,118.151,4,91500,1,내손동,ㅍ,11.42410518,60,49
41590,1,133.838,2,35000,1,반월동,ㅂ,10.46313191,59,47
47170,2,49.62,14,6000,0,기타동,ㅇ,8.699681401,61,38
11320,8,42.93,11,21000,0,기타동,ㅅ,9.952325335,58,28
11620,11,114.69,12,58500,1,봉천동,ㄱ,10.97679913,56,44
27710,5,84.9844,23,30500,1,기타동,ㅅ,10.32551475,55,47
41310,3,84.96,6,28100,1,기타동,ㅇ,10.24356044,55,39
11410,3,63.8,3,53000,1,기타동,ㄱ,10.87806606,63,15
48310,8,39.6,7,11700,0,고현동,ㄱ,9.367429587,56,42
42150,1,84.945,4,13300,0,기타동,ㅅ,9.495594499,55,37
46130,4,59.4,1,12700,0,기타동,ㅅ,9.44943601,59,35
26290,8,71.7271,23,25800,1,기타동,ㅇ,10.15816853,60,44
41370,3,84.557,7,27000,1,원동,ㄷ,10.20362918,63,45
11440,1,50.54,8,88800,1,기타동,ㅅ,11.39415319,63,26
41190,9,55.26,1,15250,0,괴안동,ㄱ,9.632400354,55,32
31110,2,84.585,12,15000,0,기타동,ㅅ,9.615872145,63,31
41461,1,84.74,4,33384,1,기타동,ㅇ,10.41586198,56,53
41360,7,59.95,7,14800,0,기타동,ㅅ,9.602450025,60,38
41465,8,84.957,15,47400,1,상현동,ㄹ,10.7663986,58,57
41500,3,72.9554,4,30000,1,기타동,ㅇ,10.30898599,60,57
31140,11,59.97,4,25150,1,신정동,ㅅ,10.13265294,56,41
41190,7,47.78,4,13400,0,기타동,ㅇ,9.50308461,58,29
41360,7,84.983,15,29000,1,기타동,ㄱ,10.27508559,60,47
28245,8,40.32,4,12500,0,작전동,ㄷ,9.43356392,55,37
30170,5,84.94,7,49000,1,기타동,ㅅ,10.79959599,60,35
11440,8,98.91,6,32700,1,기타동,ㅎ,10.39516094,55,12
45111,5,84.96,9,16500,0,기타동,ㅇ,9.711176264,58,36
41117,2,59.5761,10,37850,1,망포동,ㅇ,10.54141268,58,56
28237,2,59.56,2,25500,1,부개동,ㅂ,10.14647295,63,36
11740,5,59.64,16,38700,1,기타동,ㅅ,10.56362072,55,40
48310,9,125.2092,5,20000,0,기타동,ㅁ,9.903537551,60,46
36110,11,84.941,22,51000,1,기타동,ㅎ,10.83960052,59,54
31710,1,59.95,8,15000,0,기타동,ㅇ,9.615872145,56,38
45710,8,84.9206,8,17000,0,기타동,ㄹ,9.741027445,58,49
50110,1,101.863,9,63500,1,기타동,ㅇ,11.05881093,58,52
30170,8,78.55,3,11500,0,기타동,ㅇ,9.350189267,60,32
28245,1,41.37,2,11000,0,기타동,ㅈ,9.305741457,60,29
48220,11,59.9772,13,18500,0,기타동,ㅁ,9.825580064,62,56
11650,8,150.44,2,222000,1,반포동,ㅎ,12.31043717,56,18
41590,6,117.5061,9,43300,1,능동,ㅍ,10.67593101,57,48
29200,7,59.8832,18,29000,1,기타동,ㅅ,10.27508559,60,52
27260,3,50.175,2,20300,0,지산동,ㅈ,9.918425425,56,29
41190,7,55.98,2,23000,0,기타동,ㅇ,10.04329297,60,26
41450,6,84.97,20,81800,1,기타동,ㅁ,11.31204475,60,54
11620,6,59.85,7,63000,1,봉천동,ㄱ,11.05090588,60,43
44131,10,116.5367,5,32500,1,기타동,ㅇ,10.38902614,55,50
26410,10,132.3946,19,55000,1,구서동,ㄱ,10.91510665,55,50
43130,3,59.8977,2,17320,0,기타동,ㅊ,9.759674917,60,57
11380,11,63.53,5,28800,1,기타동,ㄹ,10.26816539,56,27
41461,8,120.8,2,39419,1,기타동,ㅇ,10.58202858,56,53
41281,2,59.56,10,22648,0,행신동,ㅎ,10.02787098,60,37
45140,3,49.8,14,8300,0,영등동,ㅂ,9.024131268,60,38
45111,7,59.22,3,6750,0,삼천동1가,ㄱ,8.817445921,57,26
30200,12,84.9823,13,42800,1,봉명동,ㅂ,10.66431675,56,54
41115,9,59.76,11,54000,1,화서동,ㄲ,10.89675784,62,39
26290,1,120.64,38,34500,1,기타동,ㅅ,10.44874359,56,46
11530,11,59.89,12,45700,1,기타동,ㄱ,10.72987546,57,49
41135,3,133.82,10,213500,1,기타동,ㅇ,12.2713968,61,32
42230,12,56.97,15,6400,0,기타동,ㅅ,8.764209507,59,38
43113,5,84.9418,20,32000,1,기타동,ㅊ,10.37352243,60,58
42150,4,59.135,12,10300,0,기타동,ㅇ,9.239996257,60,35
11140,11,55.8,3,33000,1,기타동,ㄱ,10.40429314,62,10
41220,8,26.11,15,9000,0,기타동,ㅅ,9.105090961,62,56
41570,7,59.946,11,19500,0,기타동,ㄷ,9.878221025,56,35
11650,12,52.26,11,105000,1,기타동,ㅅ,11.56172515,57,23
41390,4,59.91,17,18500,0,기타동,ㅅ,9.825580064,55,41
27290,4,84.99,13,26800,1,기타동,ㅅ,10.19619448,62,37
41250,2,59.8404,3,12200,0,기타동,ㅂ,9.409273195,59,44
41171,7,57.005,6,18000,0,안양동,ㅈ,9.798182591,57,27
41370,7,84.84,11,29400,1,기타동,ㅅ,10.28878397,57,53
41360,4,84.965,22,51000,1,다산동,ㄷ,10.83960052,60,60
47190,4,84.889,13,21700,0,기타동,ㅁ,9.985113621,63,49
11350,12,107.95,10,56000,1,기타동,ㅅ,10.93312483,57,33
43130,6,51.75,12,4700,0,기타동,ㅇ,8.455530531,62,38
27170,5,105.2328,9,33800,1,기타동,ㅍ,10.42824567,56,49
42760,5,26.795,4,2600,0,기타동,ㄷ,7.863651265,62,38
42110,12,147.47,2,24000,0,기타동,ㄹ,10.08585078,59,46
30110,1,84.9905,16,28300,1,기타동,ㅇ,10.25065242,55,47
41463,4,84.994,11,17800,0,기타동,ㄷ,9.787009914,60,37
46830,9,49.98,12,3924,0,기타동,ㅅ,8.27512163,60,42
11350,4,84.65,5,81500,1,공릉동,ㅊ,11.30837057,61,40
41220,5,46.84,6,4000,0,기타동,ㅅ,8.294299609,59,33
28185,5,59.59,18,28000,1,연수동,ㅇ,10.2399955,57,35
28237,3,39.48,9,15580,0,부개동,ㄴ,9.653807502,61,29
41570,5,114.192,7,32300,1,장기동,ㅊ,10.38285347,58,41
41190,1,84.67,10,33700,1,기타동,ㅂ,10.42528279,55,51
11260,1,84.97,9,36400,1,신내동,ㅈ,10.50235153,58,36
46890,1,52.43,8,11250,0,기타동,ㅎ,9.328212293,60,36
43113,11,22.68,12,2760,0,복대동,ㄷ,7.923348212,56,31
41117,9,84.94,4,43800,1,기타동,ㄹ,10.68741193,57,53
41117,10,84.51,12,31000,1,매탄동,ㅈ,10.34177474,58,42
26470,10,84.99,19,25500,1,연산동,ㅇ,10.14647295,59,39
44825,7,49.85,11,8400,0,기타동,ㅈ,9.036106025,60,40
48330,10,59.97,8,10400,0,덕계동,ㅂ,9.249657234,60,39
45111,2,84.98,3,22800,0,삼천동1가,ㅇ,10.03455967,60,54
31200,3,59.61,4,7000,0,신천동,ㅅ,8.853808275,59,33
46150,1,76.29,5,10300,0,연향동,ㄷ,9.239996257,55,32
41117,2,49.68,5,18700,0,매탄동,ㅅ,9.836332277,60,28
42210,5,59.76,5,9000,0,조양동,ㅅ,9.105090961,59,41
47850,3,59.955,4,8000,0,기타동,ㅁ,8.987321813,58,35
41173,1,46.95,3,16410,0,호계동,ㅅ,9.705707121,60,24
41450,2,84.67,1,57300,1,기타동,ㅁ,10.95607335,58,56
47113,3,74.9861,18,34000,1,장성동,ㅈ,10.43414521,63,60
41171,5,59.31,7,22000,0,기타동,ㄱ,9.998843186,57,36
42130,3,32.67,6,2900,0,기타동,ㄱ,7.972810784,62,39
28237,9,49.94,2,19700,0,기타동,ㅈ,9.888424675,57,32
44133,9,117.5025,14,42300,1,불당동,ㅎ,10.65256601,60,44
47290,10,84.9751,16,18800,0,사동,ㅂ,9.841665339,58,43
41360,3,121.7573,1,29500,1,호평동,ㅎ,10.29217944,55,45
41287,7,59.4,4,21000,0,일산동,ㅎ,9.952325335,60,34
27260,8,84.99,1,27250,1,지산동,ㅂ,10.2128455,55,31
46150,8,59.66,15,8100,0,조례동,ㄱ,8.99974279,55,35
29170,9,59.36,14,21000,0,기타동,ㅎ,9.952325335,62,38
41463,10,84.9184,11,54000,1,기타동,ㅇ,10.89675784,59,39
11170,11,58.2,17,56500,1,기타동,ㅇ,10.94201362,55,35
42150,4,39.51,11,8300,0,기타동,ㄱ,9.024131268,60,40
47190,3,84.924,1,25000,1,옥계동,ㄱ,10.1266711,63,50
41281,6,103.92,5,56500,1,화정동,ㅇ,10.94201362,60,36
43150,1,58.74,8,9200,0,기타동,ㅈ,9.127067453,56,35
11350,9,44.52,9,37500,1,월계동,ㅈ,10.53212288,60,32
48330,5,83.654,7,16011,0,기타동,ㅅ,9.68109372,57,52
48123,11,49.98,19,10000,0,상남동,ㅅ,9.210440367,60,34
26380,5,57.9,5,9300,0,기타동,ㅅ,9.1378772,55,29
28245,9,84.86,5,22900,0,기타동,ㄷ,10.03893586,55,37
26290,2,84.92,15,20900,0,용호동,ㅂ,9.947552284,63,34
28245,2,49.94,1,16700,0,계산동,ㅈ,9.723223877,56,30
27290,8,84.93,11,22000,0,도원동,ㅁ,9.998843186,57,38
43111,9,59.987,14,12400,0,용암동,ㅈ,9.425532394,59,43
11500,8,114.98,17,106500,1,화곡동,ㅇ,11.57590965,59,48
42130,9,84.9593,10,29700,1,기타동,ㅎ,10.29893599,59,55
43112,3,59.99,14,11000,0,분평동,ㅂ,9.305741457,61,37
