전용면적,층,연도1,건축년도1,지역코드_2자리_11,지역코드_2자리_26,지역코드_2자리_27,지역코드_2자리_28,지역코드_2자리_41,지역코드_2자리_43,지역코드_2자리_44,지역코드_2자리_45,지역코드_2자리_46,지역코드_2자리_47,법정동1_기타동,거래금액1,
133.448,11,56,33,0,0,0,0,1,0,0,0,0,0,0,11.00211651,
47.82,5,63,31,0,0,0,0,0,0,0,1,0,0,1,7.550135342,
84.9117,14,63,59,0,1,0,0,0,0,0,0,0,0,1,10.60164715,
35.1413,2,60,56,0,0,0,0,0,0,0,0,0,0,1,9.210440367,
74.88,16,60,58,0,0,0,0,0,0,1,0,0,0,1,10.34820542,
84.35,12,55,31,0,0,0,0,0,0,0,0,0,0,0,9.975854725,
59.84,13,55,40,0,0,0,0,0,0,0,0,0,0,0,9.305741457,
59.89,16,56,39,0,0,0,0,1,0,0,0,0,0,1,9.857495969,
101.27,17,60,38,0,0,0,0,1,0,0,0,0,0,0,10.35459502,
84.92,2,60,38,0,0,0,0,1,0,0,0,0,0,1,9.998843186,
36.54,5,55,35,0,0,0,0,1,0,0,0,0,0,0,10.14451031,
84.944,16,60,43,0,0,0,0,1,0,0,0,0,0,0,11.00211651,
84.9367,1,62,57,0,0,0,0,0,1,0,0,0,0,1,10.6334728,
70.2225,6,59,45,0,0,0,0,0,0,0,0,0,0,1,9.741027445,
48.9415,3,56,51,0,0,0,0,0,0,0,0,0,0,1,9.43356392,
84.91,9,59,53,0,0,0,0,1,0,0,0,0,0,0,10.59290278,
73.2815,2,57,43,0,0,1,0,0,0,0,0,0,0,1,10.03455967,
134.88,1,60,33,0,0,0,0,1,0,0,0,0,0,0,11.48247657,
84.91,21,55,34,0,0,0,0,0,0,0,0,0,0,0,10.43119979,
84.9295,11,56,46,0,0,0,0,0,0,0,0,0,0,0,9.998843186,
59.9478,13,60,53,0,0,0,0,1,0,0,0,0,0,0,10.43414521,
80.38,10,58,38,0,0,0,0,0,0,0,0,0,0,1,9.680406499,
59.85,2,60,43,0,0,0,0,0,0,0,0,1,0,1,9.127067453,
76.69,1,55,19,0,0,0,0,0,0,0,0,0,0,1,9.159152335,
84.9506,16,62,61,0,0,0,0,0,0,0,0,0,0,1,10.59665973,
59.84,2,59,33,0,0,0,0,1,0,0,0,0,0,0,10.02131503,
59.58,19,60,39,0,0,0,0,1,0,0,0,0,0,1,9.989711119,
47.18,3,57,25,0,0,0,1,0,0,0,0,0,0,1,8.94910547,
41.85,11,56,34,0,0,0,0,1,0,0,0,0,0,0,9.758519582,
84.984,5,59,45,0,0,0,0,1,0,0,0,0,0,1,10.29217944,
62.05,2,55,29,1,0,0,0,0,0,0,0,0,0,0,10.80974815,
53.94,3,58,14,1,0,0,0,0,0,0,0,0,0,0,9.210440367,
42.615,15,55,33,0,0,0,0,1,0,0,0,0,0,0,9.928228944,
84.66,2,56,33,0,0,0,0,0,0,0,0,0,0,0,9.798182591,
48.5,3,59,32,0,0,0,0,0,1,0,0,0,0,0,8.987321813,
84.9073,8,60,46,0,1,0,0,0,0,0,0,0,0,0,10.94554713,
84.9692,7,59,43,0,0,0,0,1,0,0,0,0,0,1,9.546884035,
84.76,6,55,32,1,0,0,0,0,0,0,0,0,0,1,10.91510665,
59.76,3,63,39,0,0,0,0,0,0,1,0,0,0,1,9.220389708,
59.82,1,60,35,0,0,0,1,0,0,0,0,0,0,0,10.34177474,
48.6063,4,58,57,0,0,0,0,0,0,0,0,0,0,1,9.459619397,
47.25,3,55,33,0,0,1,0,0,0,0,0,0,0,0,9.375939553,
15.974,18,55,55,1,0,0,0,0,0,0,0,0,0,1,9.658290092,
59.99,5,59,38,0,0,1,0,0,0,0,0,0,0,1,9.622516246,
40.716,1,60,36,0,0,0,0,0,0,0,0,0,0,1,8.794976432,
86.6788,21,59,55,0,0,0,0,0,0,1,0,0,0,1,10.38902614,
59.99,4,62,34,0,0,0,0,0,1,0,0,0,0,1,9.105090961,
49.59,7,59,37,0,0,0,0,0,0,0,0,0,0,0,9.413362845,
84.9588,13,55,49,0,0,0,0,1,0,0,0,0,0,1,10.64544871,
84.9972,20,60,58,0,0,0,0,0,0,0,0,0,0,1,10.1385992,
84.9525,18,62,58,0,0,0,0,0,0,0,1,0,0,1,10.70998574,
58.01,2,57,30,1,0,0,0,0,0,0,0,0,0,0,10.47731614,
84.99,8,58,50,0,0,1,0,0,0,0,0,0,0,0,10.7472291,
59.88,1,60,45,1,0,0,0,0,0,0,0,0,0,1,10.55843949,
72.6963,3,60,59,0,1,0,0,0,0,0,0,0,0,0,10.33854382,
59.884,12,59,38,0,0,0,0,0,0,1,0,0,0,0,9.723223877,
127.9717,2,60,46,0,0,0,0,0,0,0,0,0,0,1,10.08585078,
84.94,4,59,45,1,0,0,0,0,0,0,0,0,0,1,11.4510607,
59.815,4,55,38,0,0,0,0,0,0,0,0,0,0,0,8.96200721,
30.4275,2,60,57,0,0,0,0,0,0,0,0,0,0,1,9.465060107,
59.8848,13,56,46,1,0,0,0,0,0,0,0,0,0,1,11.34451865,
84.23,6,58,48,0,0,0,0,1,0,0,0,0,0,0,10.40429314,
71.7165,18,58,52,0,0,0,0,0,0,0,0,1,0,1,9.978177498,
59.9534,4,58,44,0,0,0,0,1,0,0,0,0,0,0,10.40429314,
39.96,12,61,34,0,0,0,0,0,1,0,0,0,0,1,8.366602833,
75.99,4,60,43,0,0,0,0,1,0,0,0,0,0,1,10.34177474,
40.12,3,55,23,0,0,0,0,0,0,0,0,0,0,1,9.89348772,
59.99,9,57,45,1,0,0,0,0,0,0,0,0,0,0,10.49960057,
102.0041,14,58,51,0,0,0,0,1,0,0,0,0,0,1,10.02131503,
49.72,5,59,36,0,0,0,0,0,0,1,0,0,0,0,8.77971129,
55.167,5,59,58,0,0,0,0,0,0,0,0,0,0,1,9.615872145,
107.9,14,60,41,0,0,0,0,1,0,0,0,0,0,1,10.1266711,
84.87,6,62,40,1,0,0,0,0,0,0,0,0,0,1,11.77913617,
59.76,13,56,37,0,0,0,0,0,0,0,0,0,1,1,9.200391041,
52.14,14,60,33,0,0,0,1,0,0,0,0,0,0,0,10.05195066,
56.34,2,56,24,0,0,0,0,1,0,0,0,0,0,0,9.803722464,
59.9346,2,62,61,0,0,0,0,0,0,0,0,1,0,1,9.952325335,
51.62,1,56,24,0,0,0,0,0,0,0,0,0,0,0,8.853808275,
38.605,4,62,28,0,0,0,1,0,0,0,0,0,0,0,9.305741457,
84.8091,15,60,50,0,0,0,0,0,0,0,0,0,0,0,9.583006768,
84.96,8,60,35,0,0,0,0,0,0,0,0,0,0,0,9.994287577,
99.6048,8,56,54,0,0,0,0,1,0,0,0,0,0,1,10.65963301,
109.53,16,55,39,1,0,0,0,0,0,0,0,0,0,1,11.83138647,
84.94,4,56,29,0,0,0,0,1,0,0,0,0,0,0,10.24711272,
84.965,10,60,41,0,0,0,0,1,0,0,0,0,0,0,9.903537551,
122.6438,2,56,55,0,0,0,0,1,0,0,0,0,0,0,10.9937484,
84.79,9,63,37,0,0,0,0,1,0,0,0,0,0,0,10.8685875,
72.9348,17,56,56,0,0,0,0,0,0,0,0,0,0,0,9.903537551,
39.27,1,59,30,0,0,0,0,1,0,0,0,0,0,0,9.472781557,
84.93,14,60,35,0,1,0,0,0,0,0,0,0,0,0,9.867912187,
84.985,15,59,50,0,0,0,0,1,0,0,0,0,0,1,10.3656795,
45.77,12,60,30,0,0,0,0,1,0,0,0,0,0,0,10.37039264,
59.4,3,62,35,0,0,0,0,0,0,0,1,0,0,1,8.517393171,
49.98,17,63,34,0,0,0,0,1,0,0,0,0,0,1,10.64544871,
84.97,11,60,31,0,0,0,0,0,0,0,0,0,0,1,10.1266711,
84.9416,3,59,45,0,0,0,0,1,0,0,0,0,0,1,10.10646921,
84.8821,2,60,53,0,0,0,0,1,0,0,0,0,0,0,10.04111679,
58.92,6,60,57,0,0,0,0,1,0,0,0,0,0,0,10.81378033,
103.9564,18,61,58,0,0,0,0,0,0,0,0,0,0,1,10.5132803,
83.5,3,63,56,0,0,0,0,1,0,0,0,0,0,0,9.928228944,
74.52,5,62,31,0,0,0,0,0,0,0,1,0,0,0,9.093918909,
59.31,11,57,42,0,0,0,0,0,0,0,0,0,0,0,9.599066156,
59.9991,11,58,53,0,0,0,0,0,0,0,0,0,0,0,9.741027445,
84.9696,12,60,46,0,0,0,0,0,1,0,0,0,0,1,9.903537551,
84.9366,10,58,49,0,0,0,0,0,0,0,0,0,0,1,10.54536775,
44.26,4,59,32,0,0,0,0,1,0,0,0,0,0,1,9.105090961,
82.94,13,63,40,1,0,0,0,0,0,0,0,0,0,1,11.6690827,
114.53,6,58,37,1,0,0,0,0,0,0,0,0,0,0,10.64544871,
84.4872,3,60,45,0,0,0,0,1,0,0,0,0,0,1,9.952325335,
49.98,9,58,57,0,0,0,1,0,0,0,0,0,0,1,9.952325335,
84.91,5,63,50,0,0,0,0,1,0,0,0,0,0,1,10.71443999,
59.34,7,62,33,0,0,0,0,1,0,0,0,0,0,1,9.741027445,
84.82,4,59,50,0,0,0,0,1,0,0,0,0,0,1,11.44572741,
45.9,13,58,29,0,0,0,0,1,0,0,0,0,0,1,9.989711119,
119.5101,5,58,48,0,0,0,0,0,0,1,0,0,0,1,10.08585078,
84.9576,6,55,54,0,0,0,0,0,0,1,0,0,0,1,10.25417963,
59.9602,1,62,57,0,0,0,0,0,0,0,0,0,0,1,10.51870022,
76.85,3,57,45,1,0,0,0,0,0,0,0,0,0,0,10.20362918,
58.14,8,60,36,0,0,1,0,0,0,0,0,0,0,0,9.472781557,
84.9851,1,55,44,0,0,0,1,0,0,0,0,0,0,0,10.04329297,
58.65,14,58,41,0,0,0,0,0,0,0,0,0,0,0,9.239996257,
35.7933,9,55,42,0,1,0,0,0,0,0,0,0,0,1,8.657129032,
59.66,3,58,38,0,0,0,0,1,0,0,0,0,0,0,9.781376414,
32.29,3,58,31,0,0,0,0,0,0,0,0,0,0,0,8.707978827,
59.995,14,59,38,0,0,0,1,0,0,0,0,0,0,1,9.975854725,
84.974,14,60,51,0,0,0,0,0,0,0,0,0,0,1,10.11459901,
59.94,10,60,36,0,0,0,0,1,0,0,0,0,0,1,9.105090961,
84.217,3,55,42,0,0,0,0,1,0,0,0,0,0,1,9.867912187,
84.94,5,58,35,1,0,0,0,0,0,0,0,0,0,1,10.38902614,
84.9605,5,60,48,0,0,0,0,0,0,0,0,0,1,0,9.825580064,
99.541,15,57,41,0,0,0,0,1,0,0,0,0,0,0,10.61646187,
84.98,7,59,45,0,0,0,1,0,0,0,0,0,0,0,10.55061697,
112.155,8,60,42,0,0,0,0,1,0,0,0,0,0,0,11.22258653,
49.85,1,58,40,0,0,0,0,0,1,0,0,0,0,1,9.018089684,
84.9858,3,63,59,0,0,0,0,1,0,0,0,0,0,1,11.51293546,
84.95,13,60,30,0,0,0,1,0,0,0,0,0,0,0,10.11863925,
84.69,6,55,31,0,0,0,0,1,0,0,0,0,0,1,10.9937484,
84.33,9,58,25,0,0,0,1,0,0,0,0,0,0,0,10.08585078,
84.93,3,60,32,0,0,0,0,1,0,0,0,0,0,0,11.00211651,
59.94,7,58,34,0,0,0,0,0,0,0,0,1,0,0,9.414994034,
84.93,10,57,51,0,0,0,0,0,0,0,0,0,0,0,10.26468724,
84.45,15,59,42,0,0,0,0,1,0,0,0,0,0,0,10.35777457,
59.73,1,55,39,1,0,0,0,0,0,0,0,0,0,0,10.17736224,
57.42,5,59,45,0,0,0,0,0,1,0,0,0,0,1,8.556606194,
84.9946,9,55,48,0,0,0,0,0,0,0,0,0,0,1,10.74291884,
47.25,15,55,26,1,0,0,0,0,0,0,0,0,0,0,10.78105825,
59.5575,7,62,36,0,0,1,0,0,0,0,0,0,0,1,9.985113621,
140.13,3,58,13,1,0,0,0,0,0,0,0,0,0,0,12.97154281,
106.9262,37,55,50,0,0,0,1,0,0,0,0,0,0,0,10.94201362,
84.7384,8,62,58,0,0,0,0,1,0,0,0,0,0,1,11.32660793,
101.77,2,60,42,0,0,0,1,0,0,0,0,0,0,1,10.14647295,
84.9465,8,57,46,0,0,0,0,0,0,0,1,0,0,1,9.770013301,
49.53,2,56,29,0,0,0,0,0,0,0,0,1,0,1,7.696667082,
59.8,13,57,40,0,0,0,1,0,0,0,0,0,0,1,10.01014223,
83.66,5,61,46,1,0,0,0,0,0,0,0,0,0,1,10.91510665,
84.6488,5,56,44,0,0,0,1,0,0,0,0,0,0,0,10.21100902,
84.4687,10,59,43,0,0,0,0,0,0,0,0,0,0,0,9.711176264,
48.93,3,62,31,0,0,0,0,0,0,0,0,1,0,1,8.294299609,
59.62,7,55,33,0,0,0,0,0,1,0,0,0,0,0,8.987321813,
61.44,5,59,26,0,0,0,1,0,0,0,0,0,0,1,9.711176264,
84.7641,12,60,42,0,0,0,0,0,0,0,0,0,0,1,9.989711119,
59.73,7,57,41,0,0,0,0,1,0,0,0,0,0,1,9.648659817,
59.94,13,63,36,0,1,0,0,0,0,0,0,0,0,1,9.952325335,
121.4282,6,55,49,0,0,0,0,1,0,0,0,0,0,0,10.83960052,
84.87,1,57,33,0,0,0,1,0,0,0,0,0,0,0,10.10237939,
84.39,12,55,39,1,0,0,0,0,0,0,0,0,0,0,10.54536775,
76.86,13,60,36,0,0,0,0,1,0,0,0,0,0,0,10.68969238,
114.83,10,57,39,1,0,0,0,0,0,0,0,0,0,1,11.78296024,
84.795,11,59,33,0,0,0,0,0,1,0,0,0,0,0,9.648659817,
54.8384,11,60,42,0,0,0,0,0,0,0,0,0,0,1,8.987321813,
54.81,15,57,23,1,0,0,0,0,0,0,0,0,0,1,10.72548958,
84.946,14,59,52,1,0,0,0,0,0,0,0,0,0,1,11.76602386,
84.9476,4,63,45,0,0,1,0,0,0,0,0,0,0,1,10.18493775,
49.59,4,55,37,0,0,0,0,0,0,0,0,0,0,0,9.305741457,
49.72,5,56,29,0,0,0,0,0,0,0,0,0,0,1,9.159152335,
84.9977,1,55,45,0,0,0,0,0,0,1,0,0,0,1,9.890959402,
30.1875,9,56,38,0,0,0,0,0,0,0,0,0,0,1,8.556606194,
84.6475,8,57,46,1,0,0,0,0,0,0,0,0,0,1,10.7472291,
84.9744,12,60,46,0,0,0,0,0,0,1,0,0,0,0,10.03016426,
72.7097,21,60,57,0,0,0,0,0,0,0,0,0,1,0,10.6334728,
84.9059,10,55,53,0,0,0,0,0,0,0,0,0,0,1,10.21467861,
59.9984,18,62,59,0,0,0,0,0,1,0,0,0,0,1,9.798182591,
84.62,4,61,48,0,0,0,0,1,0,0,0,0,0,1,10.47731614,
84.974,18,56,40,0,0,0,0,1,0,0,0,0,0,0,9.903537551,
58.14,1,59,35,0,0,0,0,0,0,0,0,0,1,1,8.389587067,
59.7,14,60,40,0,0,0,1,0,0,0,0,0,0,0,9.985113621,
59.76,2,55,35,0,0,0,0,0,1,0,0,0,0,1,9.581972892,
76.71,13,58,35,1,0,0,0,0,0,0,0,0,0,1,11.13460362,
84.2562,6,62,40,0,0,0,0,0,0,0,0,0,0,1,9.798182591,
158.018,11,57,48,0,0,1,0,0,0,0,0,0,0,1,10.99038145,
59.59,1,56,34,0,0,0,1,0,0,0,0,0,0,0,10.04329297,
28.65,6,57,39,0,0,0,0,0,0,0,1,0,0,1,8.07121854,
84.9,2,62,37,0,0,0,0,0,1,0,0,0,0,0,9.928228944,
84.9722,13,56,49,1,0,0,0,0,0,0,0,0,0,0,11.58059346,
61.12,1,56,23,1,0,0,0,0,0,0,0,0,0,1,10.19805834,
124.9886,12,57,39,0,0,0,0,1,0,0,0,0,0,1,10.32551475,
84.83,2,59,34,0,0,0,0,0,0,0,0,0,0,0,9.830970622,
77.13,4,57,30,0,0,0,0,0,0,0,0,0,0,1,10.2399955,
84.8821,10,60,53,0,0,0,0,1,0,0,0,0,0,0,10.08585078,
59.4,16,56,39,1,0,0,0,0,0,0,0,0,0,1,10.43414521,
101.9252,18,59,51,0,0,0,0,0,0,0,0,0,0,1,11.21385883,
77.82,2,55,23,0,0,0,0,1,0,0,0,0,0,0,10.55061697,
104.042,10,62,62,0,0,1,0,0,0,0,0,0,0,1,11.05723491,
39.715,9,55,40,0,0,0,0,0,0,0,0,0,0,1,9.059633755,
84.2266,12,57,43,0,0,0,0,1,0,0,0,0,0,1,10.40429314,
59.8488,2,56,43,0,0,1,0,0,0,0,0,0,0,0,9.781376414,
84.97,7,59,44,0,1,0,0,0,0,0,0,0,0,0,10.50509494,
74.9849,12,59,57,0,0,0,0,0,0,0,1,0,0,1,10.06479825,
50.94,1,57,26,0,0,0,0,1,0,0,0,0,0,1,9.465060107,
59.8837,15,57,34,0,0,0,0,0,0,0,0,0,0,1,9.179984252,
72.48,11,60,34,0,0,0,0,1,0,0,0,0,0,1,9.615872145,
59.99,1,60,38,0,0,0,0,0,0,1,0,0,0,1,9.042040057,
59.92,19,57,40,0,0,0,0,0,0,0,0,0,0,1,9.798182591,
59.76,15,60,34,0,0,0,0,1,0,0,0,0,0,0,10.64544871,
59.805,10,56,38,0,0,0,1,0,0,0,0,0,0,1,10.25417963,
75.07,8,56,48,0,0,0,0,0,0,0,0,0,0,1,10.03016426,
84.599,1,59,41,0,0,0,0,1,0,0,0,0,0,1,11.01864554,
59.76,8,56,38,0,0,0,0,0,0,0,0,0,1,1,9.179984252,
51.02,3,56,29,0,0,0,0,0,0,0,0,0,0,0,9.153875835,
54.81,1,55,34,1,0,0,0,0,0,0,0,0,0,1,10.97679913,
84.9864,29,59,47,0,0,0,0,0,0,0,0,0,0,1,10.27508559,
72.89,12,56,32,0,0,0,0,1,0,0,0,0,0,0,10.54536775,
59.79,10,58,40,0,0,0,0,0,0,0,0,1,0,1,9.093918909,
84.918,3,57,39,0,0,0,0,1,0,0,0,0,0,0,9.933094897,
142.69,1,57,32,0,0,0,0,0,0,0,0,0,0,1,10.38594457,
47.44,13,60,21,0,0,0,1,0,0,0,0,0,0,0,9.758519582,
84.5568,19,60,59,0,0,0,0,1,0,0,0,0,0,1,10.64544871,
84.08,6,56,30,0,0,0,0,0,0,0,0,0,0,0,9.488047863,
59.76,7,60,36,0,0,0,0,1,0,0,0,0,0,0,9.989711119,
59.959,4,58,41,0,0,0,0,1,0,0,0,0,0,1,10.2399955,
59.625,11,59,38,0,0,0,0,0,0,0,0,0,0,1,9.268703615,
74.9901,15,59,56,0,0,0,0,1,0,0,0,0,0,1,11.28979441,
55.17,1,62,29,0,0,0,0,1,0,0,0,0,0,1,9.012011377,
57.6183,4,56,42,0,0,1,0,0,0,0,0,0,0,0,9.878221025,
84.87,17,55,36,0,0,0,0,1,0,0,0,0,0,1,9.648659817,
84.705,2,56,28,1,0,0,0,0,0,0,0,0,0,1,11.21183389,
84.75,10,62,57,0,0,0,0,0,0,0,0,0,0,1,11.11246282,
47.68,3,56,54,0,1,0,0,0,0,0,0,0,0,1,9.711176264,
99.935,10,59,39,0,0,0,1,0,0,0,0,0,0,0,10.62135174,
84.93,2,60,40,0,0,0,0,1,0,0,0,0,0,0,9.998843186,
84.96,9,56,37,0,0,0,0,1,0,0,0,0,0,0,10.5213992,
125.17,5,58,49,0,0,0,0,0,0,0,0,0,0,1,10.16589028,
84.8,4,59,48,1,0,0,0,0,0,0,0,0,0,0,12.10071769,
49.89,15,56,34,0,0,0,0,0,0,0,0,0,0,0,9.350189267,
59.99,9,59,38,0,0,0,0,0,0,0,0,0,0,1,9.770013301,
35.1,9,58,33,0,0,0,0,1,0,0,0,0,0,0,10.08585078,
84.9921,16,60,57,0,0,0,0,1,0,0,0,0,0,0,10.71443999,
12.542,10,62,54,0,0,0,0,1,0,0,0,0,0,1,8.716207971,
74.14,10,60,32,0,0,0,0,0,0,0,0,0,0,1,9.105090961,
67.73,6,58,32,0,1,0,0,0,0,0,0,0,0,1,9.278092474,
84.6,8,57,37,0,0,0,1,0,0,0,0,0,0,1,10.1385992,
114.607,10,56,43,0,0,0,0,1,0,0,0,0,0,0,10.93312483,
59.9718,9,63,47,0,0,0,0,0,0,1,0,0,0,1,9.148571346,
59.88,4,56,36,0,0,0,0,1,0,0,0,0,0,0,9.915959454,
53.79,9,59,20,1,0,0,0,0,0,0,0,0,0,0,10.78727575,
38.64,12,57,33,0,0,0,0,0,0,0,0,0,0,1,9.472781557,
133.2801,7,63,52,0,0,0,0,0,0,0,0,0,0,1,11.51293546,
112.878,11,58,42,0,0,0,0,1,0,0,0,0,0,0,10.39821428,
84.9385,1,57,45,0,0,0,0,0,0,0,0,0,0,1,9.770013301,
39.6,8,56,32,1,0,0,0,0,0,0,0,0,0,0,10.15428518,
54,17,55,33,0,0,0,0,1,0,0,0,0,0,0,10.07327252,
84.9435,2,59,57,0,0,0,0,0,0,0,0,0,0,1,10.05937957,
114.94,13,57,40,1,0,0,0,0,0,0,0,0,0,1,11.17326214,
75.15,7,58,25,0,1,0,0,0,0,0,0,0,0,0,10.79959599,
84.9,2,60,32,0,0,0,0,0,0,0,0,0,0,1,9.602450025,
72.6748,3,55,52,0,0,0,0,0,0,0,0,0,0,1,10.44874359,
41.3,3,56,31,1,0,0,0,0,0,0,0,0,0,0,9.867912187,
61.56,10,60,32,0,0,0,0,1,0,0,0,0,0,0,9.328212293,
63.02,8,60,44,1,0,0,0,0,0,0,0,0,0,1,10.54536775,
77.5,5,60,29,0,0,0,0,0,0,0,0,0,1,1,8.294299609,
84.15,1,58,43,0,0,0,0,1,0,0,0,0,0,0,10.08585078,
84.9442,4,59,43,0,0,0,0,0,0,0,0,1,0,0,10.04329297,
76.69,6,60,45,0,0,0,0,1,0,0,0,0,0,1,10.2399955,
84.9375,7,58,55,0,0,0,0,0,0,0,1,0,0,1,10.02131503,
153.5704,28,60,55,0,1,0,0,0,0,0,0,0,0,0,11.44036552,
84.99,4,56,30,0,0,0,0,0,0,0,0,0,0,0,9.698981735,
74.52,17,58,38,0,0,0,0,0,0,0,0,0,0,1,9.546884035,
59.99,11,58,45,1,0,0,0,0,0,0,0,0,0,1,10.51870022,
84.98,6,59,49,0,0,0,0,1,0,0,0,0,0,1,10.30061802,
34.8,16,55,34,0,0,0,0,1,0,0,0,0,0,0,9.384377709,
94.82,3,63,35,0,0,0,0,0,0,0,0,0,1,1,9.441531455,
84.78,6,60,36,0,0,0,0,0,0,0,0,1,0,0,9.495594499,
41.3,15,58,28,1,0,0,0,0,0,0,0,0,0,0,10.32551475,
101.88,10,60,34,0,0,0,0,1,0,0,0,0,0,0,10.9937484,
59.9991,11,58,53,0,0,0,0,0,0,0,0,0,0,0,9.755625392,
53.95,1,60,16,0,0,0,0,0,0,0,0,0,0,0,9.296609807,
58.99,1,60,56,0,0,0,0,1,0,0,0,0,0,0,9.998843186,
84.96,15,56,37,0,0,0,1,0,0,0,0,0,0,1,10.08585078,
59.92,13,55,43,0,0,0,0,1,0,0,0,0,0,1,9.822873849,
84.921,9,56,48,0,0,0,0,1,0,0,0,0,0,1,10.17736224,
84.6108,2,60,53,0,0,0,0,0,0,0,1,0,0,1,10.16589028,
84.46,22,60,53,0,0,0,0,0,1,0,0,0,0,1,10.27508559,
59.802,3,58,37,0,0,0,0,0,0,0,0,0,0,1,9.384377709,
77.86,17,59,57,0,1,0,0,0,0,0,0,0,0,0,10.51870022,
125.2092,5,60,46,0,0,0,0,0,0,0,0,0,0,1,9.903537551,
57.42,3,58,24,0,0,0,1,0,0,0,0,0,0,0,9.425532394,
84.99,21,56,39,0,1,0,0,0,0,0,0,0,0,0,10.34177474,
58.65,4,62,40,0,0,0,0,0,0,0,0,0,0,0,9.48425308,
59.62,14,60,36,0,0,0,0,0,0,0,0,0,1,1,8.682877107,
115.65,10,56,33,1,0,0,0,0,0,0,0,0,0,0,11.09286943,
84.77,15,58,43,1,0,0,0,0,0,0,0,0,0,0,10.39209824,
37.52,18,61,37,0,0,0,0,1,0,0,0,0,0,1,8.853808275,
59.9888,9,58,44,0,0,0,0,0,0,0,0,0,0,1,9.417435839,
45,14,62,35,0,0,0,0,0,0,0,0,0,0,1,8.764209507,
59.97,11,63,58,0,0,0,0,1,0,0,0,0,0,1,10.64544871,
84.9357,6,60,47,0,0,0,1,0,0,0,0,0,0,1,10.4659849,
59.99,7,57,38,0,0,1,0,0,0,0,0,0,0,1,9.852246888,
36.16,13,60,29,0,0,0,0,1,0,0,0,0,0,0,10.23102715,
84.98,3,56,39,0,0,0,0,1,0,0,0,0,0,1,9.798182591,
71.28,10,62,32,0,0,0,0,1,0,0,0,0,0,1,9.798182591,
59.92,14,60,37,0,0,0,0,1,0,0,0,0,0,1,9.752722801,
84.8492,17,58,43,0,0,0,0,0,0,0,0,0,0,0,9.937937287,
84.89,5,60,38,0,0,0,0,0,0,0,0,0,0,0,9.941313062,
84.6881,11,62,46,0,0,0,0,0,1,0,0,0,0,1,10.43414521,
84.23,21,59,34,0,0,0,0,1,0,0,0,0,0,0,10.50235153,
42.31,7,58,8,1,0,0,0,0,0,0,0,0,0,1,9.903537551,
150.39,3,60,46,0,0,0,0,0,0,0,0,0,1,1,9.629116494,
72.9749,15,59,57,0,0,1,0,0,0,0,0,0,0,1,10.08585078,
54.36,2,58,34,0,0,0,0,0,0,1,0,0,0,1,8.648396877,
84.99,3,55,53,0,0,0,0,1,0,0,0,0,0,1,10.34177474,
59.99,11,57,56,0,0,0,0,1,0,0,0,0,0,0,10.46313191,
57.6,2,59,26,0,0,0,0,1,0,0,0,0,0,1,9.679155796,
27.92,12,62,60,1,0,0,0,0,0,0,0,0,0,0,10.90229792,
77.05,14,60,27,0,0,0,0,1,0,0,0,0,0,0,10.07748288,
59.94,7,56,39,0,0,0,0,0,0,0,0,0,0,1,9.43356392,
85.4621,11,63,55,0,0,0,0,1,0,0,0,0,0,1,11.68688718,
15.437,3,56,54,0,0,0,0,1,0,0,0,0,0,1,9.200391041,
84.965,11,56,48,0,0,0,0,0,1,0,0,0,0,0,10.30898599,
84.9348,9,56,42,0,0,0,0,0,0,0,0,0,0,0,10.35777457,
59.94,1,56,32,0,0,0,0,0,0,0,0,0,0,1,8.74846363,
55.26,5,56,32,0,0,0,0,1,0,0,0,0,0,0,9.615872145,
84.9,9,59,50,0,0,0,0,0,0,0,0,0,0,1,9.781376414,
59.97,1,60,38,1,0,0,0,0,0,0,0,0,0,1,10.84449041,
84.2119,10,59,42,0,0,0,0,1,0,0,0,0,0,0,9.908524844,
84.8054,8,57,55,0,0,0,0,0,0,0,0,0,1,1,10.15428518,
84.65,7,57,28,1,0,0,0,0,0,0,0,0,0,1,10.69196764,
84.98,19,57,45,0,0,0,1,0,0,0,0,0,0,0,10.6334728,
32.39,14,57,27,0,0,0,0,1,0,0,0,0,0,1,9.546884035,
59.99,13,60,30,0,0,0,0,0,0,0,0,0,0,1,9.047939083,
59.98,2,59,36,0,0,0,0,0,0,0,0,0,1,1,9.465060107,
74.5684,15,62,57,0,0,0,0,1,0,0,0,0,0,0,10.79959599,
47.01,3,57,30,0,0,0,0,0,0,1,0,0,0,1,8.974744613,
59.97,18,59,36,0,0,0,0,1,0,0,0,0,0,0,10.14254382,
57.84,5,57,31,0,0,0,0,0,0,0,1,0,0,1,8.497194545,
59.727,13,55,52,0,0,0,0,0,0,0,0,0,0,1,9.568084744,
54.82,1,55,25,0,1,0,0,0,0,0,0,0,0,1,9.096723645,
59.983,11,57,54,0,0,0,0,1,0,0,0,0,0,1,10.68053921,
59.88,9,62,38,1,0,0,0,0,0,0,0,0,0,1,12.14579703,
59.1416,5,56,55,0,1,0,0,0,0,0,0,0,0,1,10.09827278,
67.3875,2,58,34,0,0,0,0,1,0,0,0,0,0,0,10.54273278,
84.7,1,59,48,0,0,0,0,0,0,0,0,0,0,1,10.31231367,
84.9826,7,63,48,0,0,0,0,1,0,0,0,0,0,1,10.54536775,
