기준_년분기_코드,상권_구분_코드,상권_코드,서비스_업종_코드,당월_매출_금액,당월_매출_건수,주말_매출_금액,월요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_11~14_매출_금액,시간대_17~21_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,주중_매출_건수,월요일_매출_건수,일요일_매출_건수,시간대_건수~11_매출_건수,시간대_건수~21_매출_건수
20224,D,3120121,CS200028,310148078.0,7214,127167836.0,30226140.0,49827479.0,0.0,63552185.0,130727901.0,173631849.0,1860071,104497701,111612447.0,4672,914,1187,152,3064
20224,A,3110689,CS200028,60787451.0,2154,22613638.0,2431253.0,7189176.0,0.0,9368261.0,23693209.0,34624698.0,560358,7604571,17058297.0,1280,93,340,60,797
20224,A,3110748,CS200028,33195307.0,846,12184594.0,5772854.0,4914605.0,0.0,4606709.0,17212017.0,16977504.0,0,2114403,2998027.0,556,46,126,49,428
20224,R,3130274,CS200028,153718197.0,2417,53690023.0,25089289.0,30277796.0,0.0,34680806.0,83586015.0,69005288.0,487606,32022699,69292070.0,1506,321,368,10,1220
20224,A,3110858,CS200028,160000245.0,3759,70993647.0,13159660.0,31533244.0,0.0,41148838.0,55858166.0,98470535.0,1135794,39479368,35539919.0,2205,475,702,150,1365
20224,A,3110736,CS200028,87256390.0,3409,34341110.0,7510857.0,11243652.0,0.0,18851195.0,28269989.0,57528721.0,0,3802319,12755714.0,2067,168,618,65,1075
20224,A,3110829,CS200028,6424855.0,338,0.0,0.0,0.0,0.0,3043352.0,0.0,6424855.0,0,0,0.0,338,0,0,0,0
20224,A,3110882,CS200028,7346622.0,274,1594616.0,0.0,1097593.0,0.0,2055397.0,3442921.0,3033912.0,0,999223,2474761.0,196,0,41,0,128
20224,A,3110849,CS200028,13401170.0,352,6113585.0,1402977.0,2820568.0,0.0,1997192.0,6527739.0,8291122.0,73072,745331,1719621.0,190,39,82,28,165
20224,A,3110714,CS200028,163871645.0,7152,55434748.0,17942895.0,21924055.0,141901.0,55332657.0,51967913.0,105061066.0,2748966,11089836,14013504.0,4695,854,937,392,1988
20224,R,3130295,CS200028,71905848.0,2205,28723358.0,10292593.0,11750529.0,0.0,14668879.0,29335548.0,33101302.0,861491,12837354,18896009.0,1341,343,394,49,897
20224,R,3130268,CS200028,89134934.0,2472,38759209.0,13684038.0,16822176.0,0.0,29931294.0,28634335.0,48746275.0,201272,8343081,16774885.0,1409,386,442,78,859
20224,A,3110620,CS200028,322861711.0,8154,132732427.0,27107520.0,48976143.0,0.0,83413363.0,109269913.0,182338846.0,430137,32639771,60074984.0,4947,792,1398,307,2702
20224,R,3130221,CS200028,126311411.0,3512,62001888.0,11532668.0,28521085.0,0.0,32850542.0,38366547.0,74354905.0,137707,5266848,13649850.0,2038,421,661,81,1116
20224,D,3120114,CS200028,465141889.0,10120,172953511.0,59496651.0,60327750.0,0.0,131361613.0,151852997.0,283040035.0,5535167,29483853,48822472.0,5829,1153,1651,506,3409
20224,D,3120113,CS200028,1965535224.0,24878,850701461.0,124143284.0,256030803.0,0.0,545128496.0,635317415.0,1464128943.0,11857260,362908656,603203517.0,14721,2129,3591,964,7479
20224,A,3110624,CS200028,44157841.0,1486,16320926.0,4514408.0,4071569.0,0.0,9769052.0,17231088.0,16501399.0,728055,5754542,12309180.0,924,187,143,73,645
20224,A,3110459,CS200028,92747026.0,2989,26542994.0,12369475.0,7958624.0,0.0,22738316.0,39031561.0,52337116.0,205003,21929642,19179065.0,2041,423,287,110,1218
20224,D,3120101,CS200028,860424060.0,9471,343579181.0,73497513.0,123770849.0,0.0,214900356.0,349221337.0,599451539.0,27424056,217260830,236836693.0,6264,1096,1216,201,3574
20224,D,3120107,CS200028,243199783.0,5025,71133153.0,13365462.0,12574936.0,0.0,80397839.0,85003626.0,114814761.0,943155,30409934,84055957.0,3647,360,362,218,1661
20224,A,3110603,CS200028,39404640.0,2625,13545694.0,1913291.0,5556686.0,0.0,9088133.0,12375330.0,10077639.0,821620,866624,4480984.0,1637,61,427,255,815
20224,A,3110432,CS200028,2225856.0,91,220639.0,713831.0,0.0,0.0,103830.0,1207025.0,1810536.0,0,0,116809.0,79,27,0,0,46
20224,A,3110639,CS200028,8034256.0,289,2154072.0,1631874.0,0.0,0.0,2121435.0,2970009.0,5341666.0,0,924728,636430.0,207,49,0,5,109
20224,A,3110480,CS200028,60421910.0,2433,17714644.0,5107400.0,8417553.0,0.0,16060098.0,20423199.0,38424404.0,201817,3527539,4444011.0,1658,213,380,154,791
20224,A,3111054,CS200028,23019586.0,616,9859568.0,5317986.0,4939408.0,0.0,6088446.0,8969230.0,10793467.0,120009,1021712,3730484.0,355,124,101,24,201
20224,A,3110487,CS200028,142272396.0,3296,55418628.0,17084381.0,17732631.0,0.0,35404578.0,53955252.0,87808017.0,1582941,32428725,44112691.0,2107,397,507,134,1277
20224,A,3110604,CS200028,94354742.0,3537,32137061.0,14098302.0,8442793.0,0.0,32436990.0,32401245.0,51378720.0,138162,5695015,18966561.0,2312,560,420,200,1253
20224,A,3110594,CS200028,34314338.0,1503,11194015.0,4957786.0,2722615.0,0.0,10773721.0,11702439.0,22014470.0,1181369,1964215,2600207.0,1021,214,137,78,476
20224,A,3111075,CS200028,28763162.0,2216,9363641.0,5094084.0,4091291.0,0.0,7422195.0,10172957.0,13026534.0,0,3118818,2870724.0,1343,359,382,125,908
20224,A,3111012,CS200028,125966118.0,4455,48317281.0,11230508.0,15291885.0,0.0,38406132.0,44314355.0,69405198.0,256306,6230392,21814271.0,2828,429,653,263,1618
20224,A,3110908,CS200028,5962592.0,95,0.0,1151864.0,0.0,0.0,948594.0,948594.0,3116810.0,0,0,948594.0,95,26,0,0,14
20224,A,3110942,CS200028,83461670.0,2265,21999111.0,14978511.0,9431152.0,0.0,13862991.0,45349342.0,43402287.0,0,1680251,17495376.0,1643,463,168,79,1088
20224,A,3110956,CS200028,27599562.0,436,4364090.0,2816822.0,0.0,0.0,5924583.0,4337642.0,21714653.0,0,793470,1322451.0,397,80,0,40,79
20224,A,3111025,CS200028,69755194.0,2432,27026855.0,6485889.0,11753413.0,0.0,18757406.0,25066754.0,31509191.0,691850,11908674,9510661.0,1507,243,457,58,926
20224,A,3111036,CS200028,8909108.0,218,1899736.0,622327.0,0.0,0.0,2620325.0,3406424.0,5087799.0,0,163770,655081.0,185,43,0,0,87
20224,A,3111086,CS200028,134411598.0,3416,47367574.0,13664095.0,13486153.0,0.0,37999671.0,45437205.0,86925898.0,1088211,4485980,15670627.0,2282,293,377,202,1117
20224,D,3120216,CS200028,685429674.0,5972,260809686.0,64276913.0,61166864.0,0.0,194008328.0,202942056.0,543755436.0,2417905,142834518,285558268.0,3511,500,706,243,1315
20224,A,3111082,CS200028,10763354.0,261,2474333.0,811032.0,0.0,0.0,632330.0,4673743.0,6007134.0,0,0,3299112.0,219,41,0,14,68
20224,A,3111076,CS200028,80145049.0,2758,25760223.0,6637337.0,11568053.0,0.0,18918271.0,28244741.0,36071622.0,1031800,24232045,21145873.0,1752,258,397,83,1010
20224,A,3111090,CS200028,357109539.0,13943,148312591.0,40817060.0,54415857.0,0.0,107215285.0,122861272.0,172897418.0,8725765,49820661,59856157.0,8360,1825,2309,1187,4564
20224,D,3120055,CS200029,6401210.0,139,1231998.0,124635.0,0.0,0.0,603811.0,3293396.0,5130139.0,0,370643,2066393.0,105,4,0,0,71
20224,A,3110228,CS200029,16413328.0,540,7447366.0,208027.0,1768229.0,0.0,3120404.0,9194793.0,10401348.0,249632,2288296,208027.0,312,21,62,0,250
20224,D,3120069,CS200029,4974803.0,76,1643656.0,712252.0,0.0,0.0,712252.0,1632699.0,4810437.0,0,0,947842.0,71,12,0,0,34
20224,A,3110468,CS200029,17339479.0,440,5829057.0,0.0,757166.0,0.0,1866795.0,5706854.0,14014471.0,401537,2274475,4233326.0,293,0,14,21,156
20224,D,3120138,CS200029,8421053.0,116,4795322.0,0.0,0.0,0.0,4093568.0,818713.0,8421053.0,818713,0,0.0,70,0,0,0,23
20224,A,3110900,CS200029,2642141.0,76,590484.0,250507.0,0.0,0.0,751523.0,942267.0,2291430.0,0,433021,725757.0,62,12,0,0,36
20224,R,3130191,CS200029,90917678.0,1995,24017664.0,10393592.0,10383704.0,0.0,16488301.0,37940054.0,80724670.0,828663,52205189,17393661.0,1501,207,195,0,928
20224,D,3120109,CS200029,2326883.0,55,203666.0,585540.0,0.0,0.0,763747.0,748472.0,1563136.0,0,254582,483706.0,50,15,0,0,10
20224,D,3120203,CS200029,102022614.0,738,4178909.0,18554617.0,0.0,0.0,19453057.0,48265465.0,85586153.0,738462,49445626,26252236.0,709,143,0,0,319
20224,A,3111027,CS200029,2325472.0,55,0.0,889151.0,0.0,0.0,1185535.0,68396.0,1550315.0,0,0,1778303.0,55,22,0,0,5
20224,D,3120243,CS200029,29001331.0,298,5892014.0,4666763.0,795816.0,0.0,1749241.0,9586022.0,27499417.0,0,4124399,5803534.0,167,44,23,0,115
20224,A,3111046,CS200029,3527136.0,45,515852.0,161204.0,0.0,0.0,573885.0,277270.0,2850080.0,0,0,1960236.0,38,6,0,12,7
20224,A,3111061,CS200029,2337423.0,46,610377.0,166171.0,0.0,0.0,474812.0,367973.0,2337423.0,0,478174,153124.0,31,7,0,0,10
20224,A,3110939,CS200029,17599335.0,204,5274419.0,2045183.0,1524917.0,0.0,2810631.0,10273755.0,16666444.0,376744,3115615,5328238.0,156,30,12,0,114
20224,D,3120213,CS200029,19573252.0,290,2233610.0,4551159.0,330905.0,0.0,3020444.0,10525659.0,16850553.0,0,3851898,7572780.0,248,59,8,0,117
20224,D,3120208,CS200029,162900202.0,1969,27427714.0,40333246.0,8995676.0,0.0,45909481.0,22273256.0,108865668.0,0,9038807,63993311.0,1721,356,31,16,402
20224,A,3110992,CS200029,15560053.0,202,2768310.0,6723035.0,2264981.0,0.0,4781624.0,7334221.0,11145139.0,359521,1797603,1819174.0,174,73,21,0,87
20224,A,3110163,CS200030,3254942.0,10,542490.0,0.0,542490.0,0.0,0.0,3254942.0,542490.0,0,0,2712452.0,5,0,5,0,10
20224,A,3110260,CS200030,15642858.0,140,0.0,512422.0,0.0,0.0,512422.0,4267082.0,6456522.0,0,768633,1793478.0,140,10,0,0,66
20224,D,3120134,CS200030,12421146.0,43,8252427.0,0.0,8252427.0,0.0,4854369.0,4760158.0,6725449.0,0,391226,1871080.0,23,0,20,0,13
20224,R,3130139,CS200030,5289379.0,103,1562877.0,474026.0,225280.0,0.0,319146.0,2173010.0,2722130.0,0,1783464,2581330.0,74,18,9,0,41
20224,D,3120151,CS200030,85650610.0,263,44065806.0,155062.0,8823530.0,0.0,15700666.0,13890849.0,55091986.0,0,34617538,3916610.0,135,4,12,0,70
20224,R,3130290,CS200030,36212041.0,899,21608445.0,4674978.0,4598838.0,0.0,17862373.0,6898257.0,20603402.0,274103,2406014,5284096.0,440,91,167,30,214
20224,D,3120143,CS200030,296077850.0,1451,220310027.0,7422191.0,46902964.0,2593305.0,91330303.0,44867586.0,141399594.0,51169,50097226,150935407.0,646,103,182,213,457
20224,D,3120111,CS200030,48330875.0,101,7763372.0,0.0,0.0,0.0,9906063.0,19171648.0,48330875.0,0,2526978,7763372.0,93,0,0,8,54
20224,D,3120103,CS200030,364316730.0,4988,90622341.0,56174939.0,20473902.0,1540149.0,79786989.0,155057159.0,256088199.0,2057873,126418904,117727507.0,3571,605,280,74,1896
20224,D,3120100,CS200030,226663610.0,615,46495098.0,53312891.0,0.0,0.0,41577349.0,71419155.0,184639193.0,0,61583653,35541927.0,480,112,0,44,201
20224,D,3120098,CS200030,616968173.0,1491,125899987.0,148178905.0,19598847.0,6956630.0,87176473.0,248997024.0,444204288.0,429389,107083870,189019599.0,1048,233,136,39,629
20224,D,3120110,CS200030,390610096.0,4143,139254180.0,42070922.0,34792168.0,983584.0,98572189.0,145869851.0,265990543.0,0,33488016,53428012.0,2829,368,442,91,1663
20224,D,3120162,CS200030,29061492.0,165,20458831.0,1236101.0,0.0,0.0,2971952.0,3477010.0,26126699.0,0,1638024,1159509.0,122,30,0,8,60
20224,U,3001496,CS200030,599176106.0,1971,217781531.0,73762971.0,117304140.0,0.0,49514517.0,288891479.0,170469777.0,0,29386958,131455498.0,1295,256,314,20,962
20224,D,3120208,CS200030,1864295380.0,7372,517491602.0,267382349.0,211485902.0,62905324.0,366115184.0,572949097.0,763710371.0,424521,244362162,348815161.0,4952,660,868,930,2225
20224,A,3110128,CS200031,21267446.0,506,626571.0,1836607.0,0.0,0.0,1849855.0,11676949.0,11779715.0,85832,1495552,4437510.0,480,45,0,33,199
20224,A,3110376,CS200031,42986307.0,2573,15609686.0,5070156.0,6487563.0,1957794.0,8726783.0,16421131.0,25093238.0,0,13511729,7308779.0,1699,344,375,305,809
20224,A,3110362,CS200031,21377125.0,894,6731254.0,2629482.0,0.0,0.0,6888301.0,5883225.0,14757157.0,0,3292891,3596560.0,639,72,0,48,265
20224,A,3110415,CS200031,48087654.0,3160,7357808.0,9189322.0,0.0,0.0,10663315.0,12661819.0,27356371.0,0,3491581,9116662.0,2569,596,0,701,784
20224,A,3110881,CS200031,110513208.0,10982,36931843.0,17785410.0,11858375.0,3078832.0,16526007.0,46248907.0,44435198.0,501947,39663485,27659014.0,6945,2131,1637,907,3836
20224,A,3110895,CS200031,58100578.0,4581,13105558.0,8216091.0,3943201.0,1801215.0,11032880.0,20020725.0,29747574.0,146044,23672188,12850652.0,3582,691,262,445,1597
20224,A,3110875,CS200031,44067149.0,3425,12650118.0,6363166.0,1275020.0,785033.0,7882385.0,16633175.0,21802891.0,0,13173754,13904994.0,2354,515,232,395,1277
20224,D,3120153,CS200031,29591837.0,2027,5544296.0,3873801.0,1016051.0,0.0,6140435.0,12230879.0,16397439.0,0,7498520,6275132.0,1757,339,70,145,950
20224,D,3120197,CS300032,39644000.0,42,0.0,0.0,0.0,0.0,9911000.0,19822000.0,19822000.0,0,0,0.0,42,0,0,0,20
20224,A,3110888,CS200031,6838089.0,412,1644532.0,1316755.0,0.0,0.0,1367618.0,3356880.0,4012432.0,0,1215032,2774795.0,289,51,0,62,207
20224,A,3110626,CS200031,24905200.0,1852,5516276.0,3575307.0,0.0,0.0,4146184.0,9589728.0,13007622.0,0,2800432,7100013.0,1485,270,0,285,567
20224,A,3110648,CS200031,27217723.0,3178,8169857.0,4125644.0,2299601.0,167627.0,6566195.0,8782020.0,14919991.0,0,7532048,11563030.0,2008,476,553,329,989
20224,A,3110458,CS200031,25866415.0,1758,5181334.0,3941490.0,104348.0,0.0,6769284.0,8076188.0,15550022.0,41013,3887991,4465378.0,1332,297,5,282,516
20224,D,3120093,CS200031,135447068.0,10988,32425302.0,17434169.0,5918605.0,1338830.0,36758698.0,36463994.0,68705202.0,201410,41049407,41148395.0,7919,1486,637,1404,3149
20224,A,3110594,CS200031,12312014.0,1765,5058185.0,1764723.0,2411103.0,410400.0,1580043.0,2565003.0,6638228.0,0,3847505,2452143.0,1128,245,370,226,574
20224,A,3111014,CS200031,42524807.0,2574,5925845.0,7340213.0,35124.0,0.0,6352211.0,16416627.0,24788752.0,0,6976620,12358877.0,2184,525,6,383,862
20224,D,3120236,CS200031,13107599.0,1060,5604095.0,988864.0,2182622.0,0.0,3306764.0,5774971.0,2603307.0,0,695502,932804.0,554,111,214,40,348
20224,A,3111051,CS200031,8200081.0,691,3012662.0,755700.0,0.0,0.0,2646792.0,2979486.0,4997573.0,0,1380534,2974877.0,422,55,0,73,248
20224,D,3120076,CS200032,84086818.0,1758,11279399.0,13066649.0,0.0,0.0,34208798.0,5152540.0,31064009.0,0,3266232,10113828.0,1519,317,0,377,108
20224,A,3110658,CS200032,2318076.0,62,0.0,0.0,0.0,0.0,927230.0,0.0,1390846.0,0,0,0.0,62,0,0,31,0
20224,A,3110199,CS200034,223693.0,9,223693.0,0.0,0.0,0.0,0.0,223693.0,0.0,0,0,0.0,0,0,0,0,9
20224,D,3120139,CS200032,950983206.0,6413,150374620.0,156466556.0,0.0,0.0,423870464.0,95547200.0,494729295.0,0,39437267,41040408.0,4810,641,0,2565,321
20224,A,3110172,CS200034,74479391.0,1361,35425568.0,9461805.0,17095384.0,22865331.0,9275350.0,15303761.0,16954172.0,1591890,13440920,8503669.0,796,197,268,67,338
20224,A,3110242,CS200034,35314738.0,814,15651382.0,5381549.0,8693273.0,11177066.0,2483792.0,9165925.0,11280557.0,0,4025854,10659607.0,477,124,193,28,242
20224,D,3120072,CS200034,204493550.0,6774,95575983.0,18387542.0,44505143.0,72326371.0,16424872.0,41783036.0,45047996.0,4621280,62423045,52780833.0,3592,736,1493,316,1926
20224,A,3110361,CS200034,31638710.0,721,5939124.0,645161.0,516129.0,0.0,2496609.0,26590074.0,0.0,0,0,25548221.0,490,26,26,0,462
20224,A,3110762,CS200034,20067596.0,493,10349658.0,900768.0,6421308.0,4284591.0,350299.0,4178563.0,1989486.0,0,4680974,5210503.0,257,30,131,35,120
20224,A,3110362,CS200005,195309162.0,547,0.0,50175439.0,0.0,0.0,8514620.0,120704873.0,88876413.0,0,0,12163743.0,547,183,0,0,344
20224,A,3110396,CS200005,62125282.0,215,0.0,12848572.0,0.0,0.0,6609277.0,27466388.0,43105098.0,0,0,24888492.0,215,35,0,17,82
20224,A,3110856,CS200005,160640838.0,615,11066026.0,33274023.0,1909091.0,0.0,11744238.0,80044540.0,39181923.0,0,0,10022727.0,561,125,12,12,353
20224,A,3110881,CS200005,48890260.0,235,0.0,20274906.0,0.0,0.0,0.0,39592711.0,48890260.0,0,23439198,1074297.0,235,78,0,0,156
20224,D,3120121,CS200005,266121598.0,628,12980475.0,57608713.0,218619.0,0.0,37821005.0,169486746.0,212538466.0,0,81302353,93674010.0,573,137,11,5,373
20224,A,3110455,CS200005,15230705.0,106,0.0,1747786.0,0.0,0.0,0.0,6554197.0,2684100.0,0,0,2684100.0,106,12,0,0,44
20224,R,3130002,CS200006,422432011.0,17060,73269283.0,73151755.0,0.0,0.0,104478890.0,44600098.0,221629487.0,797364,21275189,39495330.0,15083,3176,0,5656,1394
20224,D,3120002,CS200006,629851208.0,54967,110811281.0,100522739.0,0.0,0.0,181886369.0,104882594.0,389865135.0,7514551,33960847,135320219.0,47094,11170,0,14630,8820
20224,D,3120049,CS200006,2612566050.0,60724,469633586.0,378641097.0,50342015.0,0.0,822399413.0,557183956.0,1618533312.0,11430597,271563299,691790345.0,49313,10159,3142,10691,13106
20224,A,3110299,CS200006,757277096.0,69519,148315789.0,162327410.0,0.0,0.0,284628404.0,56553709.0,436307987.0,6397067,39725431,71561937.0,57389,13548,0,19758,5557
20224,A,3110274,CS200006,966447456.0,69966,148518999.0,181227460.0,0.0,0.0,320231333.0,135185481.0,494487398.0,4025385,54926940,141586263.0,59183,13276,0,19104,10908
20224,R,3130117,CS200006,1887526937.0,115540,356021411.0,338824522.0,0.0,0.0,528925607.0,222835062.0,1145423552.0,13804955,128839842,308986248.0,98609,20577,0,29583,15423
20224,D,3120075,CS200006,1245345563.0,25804,185255097.0,210341572.0,0.0,0.0,345925694.0,205773867.0,824092428.0,1407522,102914278,171667933.0,22016,4506,0,6839,3814
20224,R,3130150,CS200006,140609083.0,6840,15013066.0,26191553.0,0.0,0.0,30153987.0,9564278.0,69047477.0,0,726582,5864530.0,5922,1274,0,2139,190
20224,D,3120151,CS200006,2831604460.0,64989,379565829.0,428899921.0,0.0,0.0,855148256.0,436362056.0,1372384120.0,4446343,245394962,480424307.0,57734,12804,0,17406,7274
20224,D,3120137,CS200006,1391878436.0,54696,264845743.0,233086962.0,0.0,0.0,487799721.0,220414169.0,845340193.0,1297044,106804736,236629686.0,46805,10531,0,11862,9949
20224,D,3120114,CS200006,2043902694.0,81659,458696001.0,325354871.0,0.0,0.0,628217071.0,344872764.0,1180547549.0,8777016,89468541,286197329.0,68300,15817,0,20942,12797
20224,D,3120113,CS200006,5345106241.0,151433,926747113.0,897035309.0,121240214.0,0.0,1604960948.0,1123097520.0,3387567073.0,24180697,409266633,1026219807.0,121258,25683,7341,43241,23751
20224,A,3110547,CS200006,455346661.0,27113,131445492.0,64084335.0,56735378.0,0.0,104509167.0,62169558.0,195674404.0,301533,65146631,122209741.0,21250,5120,1238,6827,4182
20224,D,3120246,CS200006,7469130573.0,172135,1266401276.0,1277924932.0,28299828.0,0.0,2422143850.0,1480320991.0,4022425451.0,17077818,650418024,1818274926.0,145980,31019,914,40640,27515
20224,A,3110636,CS200006,840985875.0,44414,115692147.0,150826812.0,0.0,0.0,244141601.0,119315523.0,403133981.0,1135189,12801980,68214832.0,38576,8161,0,11639,6577
20224,D,3120191,CS200006,2151221994.0,10698,232274521.0,283009884.0,2721264.0,0.0,804961539.0,134239856.0,1478119884.0,1483193,302731045,328004320.0,9217,1742,31,2335,1409
20224,A,3110912,CS200006,1543834198.0,67915,451671569.0,291295206.0,139302384.0,0.0,342542679.0,445650383.0,897804864.0,1568115,50798872,382374509.0,46859,11228,11294,13559,15477
20224,D,3120202,CS200006,20230750238.0,52307,4029450923.0,3397583440.0,139593.0,0.0,6390903183.0,3260974984.0,15018663348.0,32576809,4088123212,5786321101.0,42958,8417,19,7732,8725
20224,A,3110969,CS200006,350937147.0,4535,2446894.0,59518103.0,0.0,0.0,100199667.0,111471442.0,160243721.0,0,119989846,133715169.0,4475,740,0,595,1070
20224,D,3120197,CS200006,20270478809.0,132192,3057080088.0,3485993789.0,40167119.0,11875.0,6128970645.0,2823741449.0,13499093909.0,54934307,3835832638,4954604046.0,120234,25093,1166,21898,26599
20224,A,3110939,CS200006,84235156.0,2915,11117246.0,18184557.0,0.0,0.0,22967671.0,5968417.0,44328325.0,0,4861104,11135683.0,2566,593,0,663,253
20224,D,3120195,CS200006,6557474097.0,37172,1152699117.0,1088923606.0,0.0,0.0,2080516800.0,824634448.0,4721488087.0,8390984,647906189,1624344587.0,32921,6593,0,9103,4330
20224,D,3120043,CS200007,1136529611.0,9904,104931054.0,168177782.0,0.0,0.0,279154473.0,179804364.0,554684059.0,6546683,68129505,284043941.0,9177,1716,0,1612,1635
20224,D,3120041,CS200007,863553846.0,7085,109424884.0,134831858.0,0.0,0.0,209212101.0,242298585.0,403094982.0,0,21812554,174388423.0,6522,1128,0,1299,1420
20224,D,3120027,CS200007,56939206.0,501,946009.0,14265864.0,0.0,0.0,33406435.0,261853.0,32619078.0,0,264602,158051.0,483,91,0,76,12
20224,A,3110219,CS200007,450823666.0,2257,18967489.0,90181530.0,0.0,0.0,53907880.0,106492994.0,156899747.0,0,650884,37730267.0,2021,473,0,315,314
20224,D,3120076,CS200007,6951308991.0,45295,929844225.0,1210867676.0,49998044.0,0.0,2239255444.0,1604981118.0,3435229765.0,7083028,706625283,942762263.0,38943,7939,191,7149,9938
20224,A,3110314,CS200007,801115827.0,6360,94907415.0,109213141.0,0.0,0.0,364541608.0,160438182.0,363364530.0,0,61926148,44582107.0,5267,1065,0,1142,1158
20224,D,3120121,CS200007,894853620.0,6006,175204428.0,98008194.0,0.0,0.0,230655171.0,167639309.0,353305674.0,1258617,15820969,103101607.0,5232,1034,0,1161,1136
20224,D,3120122,CS200007,1463002360.0,10351,215815450.0,237686466.0,0.0,0.0,586119509.0,140299358.0,887062715.0,1105952,111373014,189933736.0,8712,2018,0,2127,1004
20224,D,3120123,CS200007,1032616579.0,6812,264465085.0,138049841.0,0.0,0.0,400253285.0,179717190.0,378868635.0,0,82292696,87735562.0,5571,1041,0,1322,1080
20224,A,3110738,CS200007,802311553.0,5151,153573930.0,152245976.0,0.0,0.0,365491594.0,154235570.0,365255128.0,398434,22421441,92242314.0,4247,806,0,689,852
20224,A,3110759,CS200007,274750841.0,3862,89995996.0,34942821.0,0.0,0.0,121865829.0,25078884.0,120146422.0,0,22141066,21208743.0,3169,637,0,956,469
20224,A,3110846,CS200007,404193010.0,3966,0.0,90858164.0,0.0,0.0,98010875.0,68046883.0,193111897.0,0,4983904,35015198.0,3966,889,0,600,528
20224,A,3110502,CS200007,255888120.0,2340,32243196.0,51466443.0,0.0,0.0,93636247.0,41564712.0,126662697.0,0,15822615,41955760.0,1958,381,0,709,227
20224,A,3110431,CS200007,2459084088.0,13841,341497815.0,296879457.0,0.0,0.0,898357923.0,377874342.0,1081164637.0,104194,220375238,245511741.0,11817,2384,0,2704,2627
20224,U,3001495,CS200007,2073071645.0,16007,298598311.0,339429908.0,0.0,0.0,743971994.0,375252555.0,954534064.0,14710812,261199369,347495801.0,14033,2560,0,2553,2799
20224,A,3110598,CS200007,256586841.0,1939,55292874.0,82541656.0,0.0,0.0,133085000.0,26600218.0,102558544.0,0,7038766,26088365.0,1576,477,0,458,165
20224,D,3120244,CS200007,2228189239.0,13901,321121494.0,426557716.0,42949420.0,0.0,774860955.0,462964151.0,1157661581.0,3384498,171003324,322986274.0,12055,2545,145,2762,2432
20224,D,3120184,CS200007,1603247481.0,12539,153224024.0,306693792.0,0.0,0.0,511663926.0,231617034.0,569503016.0,0,86621293,190132338.0,10823,2271,0,2571,1619
20224,D,3120012,CS200008,271452901.0,3951,65082356.0,19566918.0,6597945.0,0.0,133325203.0,28036581.0,173475810.0,12418422,60500710,56225526.0,3212,501,294,271,956
20224,D,3120042,CS200008,535292419.0,29111,68446707.0,145505999.0,0.0,0.0,191810559.0,89745486.0,287935006.0,0,14105459,150445513.0,26363,5973,0,9258,3228
20224,R,3130056,CS200008,51316954.0,2285,1395003.0,9902126.0,0.0,0.0,14476691.0,16300423.0,31084432.0,0,9521392,750821.0,2089,652,0,283,261
20224,A,3110396,CS200008,287938750.0,12788,92162346.0,52269501.0,0.0,0.0,130801756.0,38685781.0,168048538.0,661370,29515787,35501374.0,10470,2123,0,1904,3172
20224,A,3110307,CS200008,7054179.0,867,3281733.0,789473.0,0.0,0.0,4690402.0,611455.0,521228.0,0,189347,0.0,680,139,0,62,108
20224,D,3120170,CS200008,220684175.0,18115,47986184.0,64350328.0,16178105.0,0.0,78245564.0,11058213.0,118906873.0,813969,5826626,22818612.0,12955,3051,2343,6755,524
20224,D,3120132,CS200008,281007338.0,9678,103935857.0,35075801.0,12410583.0,0.0,98452909.0,66174412.0,137362027.0,0,23090401,14508190.0,7462,1524,572,1547,2419
20224,D,3120148,CS200008,209238440.0,11909,2227615.0,36470701.0,0.0,0.0,78689171.0,36322779.0,91585060.0,0,27006961,54866159.0,11894,2268,0,794,2334
20224,R,3130236,CS200008,654639951.0,16319,80233573.0,119825140.0,0.0,0.0,319171368.0,109990644.0,380700887.0,0,56990785,63286890.0,13503,3400,0,2614,3870
20224,R,3130268,CS200008,40241348.0,3561,21641603.0,4411110.0,0.0,0.0,24897902.0,5367885.0,9779527.0,0,1752812,4753938.0,2796,605,0,1070,593
20224,D,3120090,CS200034,381314977.0,7884,174396728.0,49375221.0,71929675.0,129598248.0,11300340.0,99465631.0,90115540.0,14006904,108191383,69621539.0,4655,1010,1473,548,2260
20224,D,3120238,CS200008,215639717.0,8304,36823972.0,37171961.0,6697761.0,0.0,73339607.0,61017542.0,127450263.0,227486,9047964,29455864.0,7193,1644,174,748,2699
20224,D,3120198,CS200008,143511553.0,6653,13739691.0,18236997.0,0.0,0.0,55410193.0,46474982.0,66148486.0,0,32199736,45674248.0,6110,917,0,493,2138
20224,D,3120202,CS200008,260683139.0,599,26612295.0,1513493.0,0.0,0.0,87955919.0,18565979.0,143458264.0,0,1779308,5498198.0,555,73,0,16,106
20224,D,3120171,CS200008,364079122.0,4429,99498338.0,37632628.0,8066915.0,0.0,226742887.0,41817948.0,264315845.0,1166088,3079190,16067357.0,3190,539,193,141,713
